Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance in Ohms @ 25°C","Resistance Tolerance","B Value Tolerance","B0/50","B25/50","B25/75","B25/85","B25/100","Operating Temperature","Power - Max","Length - Lead Wire","Mounting Type","Package / Case"
http://www.vishay.com/docs/33008/nths.pdf,//media.digikey.com/Renders/Vishay%20Dale%20Renders/NTHS%201206%20(3216metric).jpg,541-1149-2-ND,NTHS1206N01N8002JE,Vishay Dale,THERMISTOR NTC 80KOHM 3964K 1206,0,0,"0.50820","0","2000","Tape & Reel (TR)","NTHS","Active","80k","±5%","±3%","-","-","3964K","-","-","-","-","-","Surface Mount","1206 (3216 Metric)"
http://www.vishay.com/docs/33008/nths.pdf,//media.digikey.com/Renders/Vishay%20Dale%20Renders/NTHS%201206%20(3216metric).jpg,541-1155-2-ND,NTHS1206N05N3002JE,Vishay Dale,THERMISTOR NTC 30KOHM 3700K 1206,0,0,"0.50820","0","2000","Tape & Reel (TR)","NTHS","Active","30k","±5%","±3%","-","-","3700K","-","-","-","-","-","Surface Mount","1206 (3216 Metric)"
http://www.vishay.com/docs/33008/nths.pdf,//media.digikey.com/Renders/Vishay%20Dale%20Renders/NTHS%201206%20(3216metric).jpg,541-1155-1-ND,NTHS1206N05N3002JE,Vishay Dale,THERMISTOR NTC 30KOHM 3700K 1206,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","NTHS","Discontinued at Digi-Key","30k","±5%","±3%","-","-","3700K","-","-","-","-","-","Surface Mount","1206 (3216 Metric)"
http://www.vishay.com/docs/33008/nths.pdf,//media.digikey.com/Renders/Vishay%20Dale%20Renders/NTHS%201206%20(3216metric).jpg,541-1155-6-ND,NTHS1206N05N3002JE,Vishay Dale,THERMISTOR NTC 30KOHM 3700K 1206,0,0,"Digi-Reel","0","1","Digi-Reel®","NTHS","Discontinued at Digi-Key","30k","±5%","±3%","-","-","3700K","-","-","-","-","-","Surface Mount","1206 (3216 Metric)"
http://www.vishay.com/docs/33008/nths.pdf,//media.digikey.com/Renders/Vishay%20Dale%20Renders/NTHS%201206%20(3216metric).jpg,541-1162-2-ND,NTHS1206N17N2003JE,Vishay Dale,THERM NTC 200KOHM 4247K 1206,0,0,"0.50820","0","2000","Tape & Reel (TR)","NTHS","Active","200k","±5%","±3%","-","-","4247K","-","-","-","-","-","Surface Mount","1206 (3216 Metric)"
http://www.vishay.com/docs/33008/nths.pdf,//media.digikey.com/renders/Vishay%20Dale%20Renders/TFPT%201206%20(3216metric).jpg,541-1163-2-ND,NTHS1206N17N2203JE,Vishay Dale,THERM NTC 220KOHM 4247K 1206,0,0,"0.50820","0","2000","Tape & Reel (TR)","NTHS","Active","220k","±5%","±3%","-","-","4247K","-","-","-","-","-","Surface Mount","1206 (3216 Metric)"
http://www.vishay.com/docs/33008/nths.pdf,//media.digikey.com/renders/Vishay%20Dale%20Renders/TFPT%201206%20(3216metric).jpg,NTHS1206N01N1003JF-ND,NTHS1206N01N1003JF,Vishay Dale,THERM NTC 100KOHM 3964K 1206,0,0,"0.50820","0","2000","Bulk","NTHS","Active","100k","±5%","±3%","-","-","3964K","3974K","-","-40°C ~ 125°C","-","-","Surface Mount","1206 (3216 Metric)"
http://www.vishay.com/docs/33008/nths.pdf,//media.digikey.com/renders/Vishay%20Dale%20Renders/TFPT%201206%20(3216metric).jpg,NTHS1206N01N4702JF-ND,NTHS1206N01N4702JF,Vishay Dale,THERMISTOR NTC 47KOHM 3964K 1206,0,0,"0.50820","0","2000","Bulk","NTHS","Active","47k","±5%","±3%","-","-","3964K","3974K","-","-40°C ~ 125°C","-","-","Surface Mount","1206 (3216 Metric)"
http://www.vishay.com/docs/33008/nths.pdf,//media.digikey.com/renders/Vishay%20Dale%20Renders/TFPT%201206%20(3216metric).jpg,NTHS1206N01N5002JF-ND,NTHS1206N01N5002JF,Vishay Dale,THERMISTOR NTC 50KOHM 3964K 1206,0,0,"0.50820","0","2000","Bulk","NTHS","Active","50k","±5%","±3%","-","-","3964K","3974K","-","-40°C ~ 125°C","-","-","Surface Mount","1206 (3216 Metric)"
http://www.vishay.com/docs/33008/nths.pdf,//media.digikey.com/renders/Vishay%20Dale%20Renders/TFPT%201206%20(3216metric).jpg,NTHS1206N02N1002JF-ND,NTHS1206N02N1002JF,Vishay Dale,THERMISTOR NTC 10KOHM 3477K 1206,0,0,"0.50820","0","2000","Bulk","NTHS","Active","10k","±5%","±3%","-","-","3477K","3486K","-","-40°C ~ 125°C","-","-","Surface Mount","1206 (3216 Metric)"
