Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance in Ohms @ 25°C","Resistance Tolerance","B Value Tolerance","B0/50","B25/50","B25/75","B25/85","B25/100","Operating Temperature","Power - Max","Length - Lead Wire","Mounting Type","Package / Case"
https://product.tdk.com/info/en/catalog/datasheets/503022/tpd_automotive_ntc-thermistor_ntcg_en.pdf?ref_disty=digikey,//media.digikey.com/Renders/TDK%20Renders/TDK-NTCG-0603.jpg,445-174524-2-ND,NTCG164KF104FTDS,TDK Corporation,THERM NTC 100KOHM 4419K 0603,0,0,"0.10200","0","4000","Tape & Reel (TR)","Automotive, AEC-Q200, NTCG","Active","100k","±1%","±1%","-","4419K","-","4485K","-","-40°C ~ 125°C","-","-","Surface Mount","0603 (1608 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/503022/tpd_automotive_ntc-thermistor_ntcg_en.pdf?ref_disty=digikey,//media.digikey.com/Renders/TDK%20Renders/TDK-NTCG-0603.jpg,445-174524-1-ND,NTCG164KF104FTDS,TDK Corporation,THERM NTC 100KOHM 4419K 0603,1072,0,"0.30000","0","1","Cut Tape (CT)","Automotive, AEC-Q200, NTCG","Active","100k","±1%","±1%","-","4419K","-","4485K","-","-40°C ~ 125°C","-","-","Surface Mount","0603 (1608 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/503022/tpd_automotive_ntc-thermistor_ntcg_en.pdf?ref_disty=digikey,//media.digikey.com/Renders/TDK%20Renders/TDK-NTCG-0603.jpg,445-174524-6-ND,NTCG164KF104FTDS,TDK Corporation,THERM NTC 100KOHM 4419K 0603,1072,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q200, NTCG","Active","100k","±1%","±1%","-","4419K","-","4485K","-","-40°C ~ 125°C","-","-","Surface Mount","0603 (1608 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P19122TR-ND,ERT-J1VP473JM,Panasonic Electronic Components,THERMISTOR NTC 47KOHM 4100K 0603,0,0,"0.08653","0","4000","Tape & Reel (TR)","Automotive, AEC-Q200, ERTJ","Active","47k","±5%","±1%","-","4100K","-","4150K","-","-40°C ~ 150°C","100mW","-","Surface Mount","0603 (1608 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P19122CT-ND,ERT-J1VP473JM,Panasonic Electronic Components,THERMISTOR NTC 47KOHM 4100K 0603,3825,0,"0.31000","0","1","Cut Tape (CT)","Automotive, AEC-Q200, ERTJ","Active","47k","±5%","±1%","-","4100K","-","4150K","-","-40°C ~ 150°C","100mW","-","Surface Mount","0603 (1608 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P19122DKR-ND,ERT-J1VP473JM,Panasonic Electronic Components,THERMISTOR NTC 47KOHM 4100K 0603,3825,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q200, ERTJ","Active","47k","±5%","±1%","-","4100K","-","4150K","-","-40°C ~ 150°C","100mW","-","Surface Mount","0603 (1608 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P19118TR-ND,ERT-J1VG103JM,Panasonic Electronic Components,THERMISTOR NTC 10KOHM 3380K 0603,0,0,"0.08653","0","4000","Tape & Reel (TR)","Automotive, AEC-Q200, ERTJ","Active","10k","±5%","±1%","-","3380K","-","3435K","-","-40°C ~ 150°C","100mW","-","Surface Mount","0603 (1608 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P19118CT-ND,ERT-J1VG103JM,Panasonic Electronic Components,THERMISTOR NTC 10KOHM 3380K 0603,3599,0,"0.31000","0","1","Cut Tape (CT)","Automotive, AEC-Q200, ERTJ","Active","10k","±5%","±1%","-","3380K","-","3435K","-","-40°C ~ 150°C","100mW","-","Surface Mount","0603 (1608 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P19118DKR-ND,ERT-J1VG103JM,Panasonic Electronic Components,THERMISTOR NTC 10KOHM 3380K 0603,3599,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q200, ERTJ","Active","10k","±5%","±1%","-","3380K","-","3435K","-","-40°C ~ 150°C","100mW","-","Surface Mount","0603 (1608 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P19126TR-ND,ERT-J1VV104JM,Panasonic Electronic Components,THERM NTC 100KOHM 4700K 0603,0,0,"0.08653","0","4000","Tape & Reel (TR)","Automotive, AEC-Q200, ERTJ","Active","100k","±5%","±1%","-","4700K","-","4750K","-","-40°C ~ 150°C","100mW","-","Surface Mount","0603 (1608 Metric)"
