Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance in Ohms @ 25°C","Resistance Tolerance","B Value Tolerance","B0/50","B25/50","B25/75","B25/85","B25/100","Operating Temperature","Power - Max","Length - Lead Wire","Mounting Type","Package / Case"
http://www.vishay.com/docs/29049/ntcle100.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/NTCLE%20470%205per.jpg,BC2524-ND,NTCLE100E3471JB0,Vishay BC Components,THERMISTOR NTC 470OHM 3977K BEAD,2954,0,"0.69000","0","1","Bulk","-","Active","470","±5%","±1.5%","-","-","-","3977K","-","-40°C ~ 125°C","500mW","0.59"" (15.00mm)","Through Hole","Bead"
http://www.vishay.com/docs/29049/ntcle100.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/NTCLE100E3689JB0.jpg,BC2554-ND,NTCLE100E3689JB0,Vishay BC Components,THERMISTOR NTC 68OHM 3390K BEAD,2767,0,"0.69000","0","1","Bulk","-","Active","68","±5%","±3%","-","-","-","3390K","-","-40°C ~ 125°C","500mW","0.55"" (14.00mm)","Through Hole","Bead"
http://www.vishay.com/docs/29049/ntcle100.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/NTCLE%20470k%205per.jpg,BC2527-ND,NTCLE100E3474JB0,Vishay BC Components,THERM NTC 470KOHM 4570K BEAD,2696,0,"0.69000","0","1","Bulk","-","Active","470k","±5%","±1.5%","-","-","-","4570K","-","-40°C ~ 125°C","500mW","0.59"" (15.00mm)","Through Hole","Bead"
http://www.vishay.com/docs/29049/ntcle100.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/NTCLE100E3272JB0.jpg,BC2517-ND,NTCLE100E3272JB0,Vishay BC Components,THERM NTC 2.7KOHM 3977K BEAD,2115,0,"0.69000","0","1","Bulk","-","Active","2.7k","±5%","±0.75%","-","-","-","3977K","-","-40°C ~ 125°C","500mW","0.59"" (15.00mm)","Through Hole","Bead"
http://www.vishay.com/docs/29049/ntcle100.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/NTCLE100E3159JB0.jpg,BC2405-ND,NTCLE100E3159JB0,Vishay BC Components,THERMISTOR NTC 15OHM 3041K BEAD,2108,0,"0.69000","0","1","Bulk","-","Active","15","±5%","±3%","-","-","-","3041K","-","-40°C ~ 125°C","500mW","0.55"" (14.00mm)","Through Hole","Bead"
http://www.vishay.com/docs/29049/ntcle100.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/NTCLE%204-7k%205per.jpg,BC2525-ND,NTCLE100E3472JB0,Vishay BC Components,THERM NTC 4.7KOHM 3977K BEAD,1755,0,"0.69000","0","1","Bulk","-","Active","4.7k","±5%","±0.75%","-","-","-","3977K","-","-40°C ~ 125°C","500mW","0.59"" (15.00mm)","Through Hole","Bead"
http://www.vishay.com/docs/29049/ntcle100.pdf,//media.digikey.com/Photos/Vishay%20Photos/NTCLE100E3681JBO.jpg,BC2549-ND,NTCLE100E3681JB0,Vishay BC Components,THERMISTOR NTC 680OHM 3560K BEAD,1381,0,"0.69000","0","1","Bulk","-","Active","680","±5%","±1.5%","-","-","-","3560K","-","-40°C ~ 125°C","500mW","0.59"" (15.00mm)","Through Hole","Bead"
-,//media.digikey.com/Photos/Epcos%20Photos/B57234S229M.jpg,495-76271-2-ND,B57234S0479M051,TDK Electronics Inc.,THERMISTOR NTC 4.7OHM 2900K,2000,0,"0.77748","0","1000","Tape & Reel (TR)","-","Active","4.7","±20%","±3%","-","-","-","-","2900K","-55°C ~ 170°C","3.2W","-","Through Hole","-"
-,//media.digikey.com/Photos/Epcos%20Photos/B57234S229M.jpg,495-76271-1-ND,B57234S0479M051,TDK Electronics Inc.,THERMISTOR NTC 4.7OHM 2900K,2790,0,"2.04000","0","1","Cut Tape (CT)","-","Active","4.7","±20%","±3%","-","-","-","-","2900K","-55°C ~ 170°C","3.2W","-","Through Hole","-"
http://www.vishay.com/docs/29049/ntcle100.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/NTCLE100E3682HB0.jpg,BC2551-ND,NTCLE100E3682HB0,Vishay BC Components,THERM NTC 6.8KOHM 3977K BEAD,17502,0,"0.81000","0","1","Bulk","-","Active","6.8k","±3%","±0.75%","-","-","-","3977K","-","-40°C ~ 125°C","500mW","0.59"" (15.00mm)","Through Hole","Bead"
http://www.vishay.com/docs/29049/ntcle100.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/NTCLE100E3123HB0.jpg,BC2400-ND,NTCLE100E3123HB0,Vishay BC Components,THERMISTOR NTC 12KOHM 3740K BEAD,7099,0,"0.81000","0","1","Bulk","-","Active","12k","±3%","±2%","-","-","-","3740K","-","-40°C ~ 125°C","500mW","0.59"" (15.00mm)","Through Hole","Bead"
http://www.vishay.com/docs/29049/ntcle100.pdf,//media.digikey.com/photos/Vishay%20Photos/Vishay-2381%20640%2066272.jpg,BC2312-ND,NTCLE100E3272HB0,Vishay BC Components,THERM NTC 2.7KOHM 3977K BEAD,4540,0,"0.81000","0","1","Bulk","-","Active","2.7k","±3%","±0.75%","-","-","-","3977K","-","-40°C ~ 125°C","500mW","0.59"" (15.00mm)","Through Hole","Bead"
http://www.vishay.com/docs/29049/ntcle100.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/NTCLE100E3332HB0.jpg,BC2420-ND,NTCLE100E3332HB0,Vishay BC Components,THERM NTC 3.3KOHM 3977K BEAD,3564,0,"0.81000","0","1","Bulk","-","Active","3.3k","±3%","±0.75%","-","-","-","3977K","-","-40°C ~ 125°C","500mW","0.59"" (15.00mm)","Through Hole","Bead"
http://www.vishay.com/docs/29049/ntcle100.pdf,//media.digikey.com/photos/Vishay%20Photos/Vishay-2381%20640%2066473.jpg,BC2314-ND,NTCLE100E3473HB0,Vishay BC Components,THERMISTOR NTC 47KOHM 4090K BEAD,1953,0,"0.81000","0","1","Bulk","-","Active","47k","±3%","±1.5%","-","-","-","4090K","-","-40°C ~ 125°C","500mW","0.59"" (15.00mm)","Through Hole","Bead"
http://www.vishay.com/docs/29048/ntcle203.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/NTCLE203E3474JB0.jpg,BC2460-ND,NTCLE203E3474JB0,Vishay BC Components,THERM NTC 470KOHM 4570K BEAD,9736,0,"0.86000","0","1","Bulk","-","Active","470k","±5%","±1.5%","-","-","-","4570K","-","-40°C ~ 125°C","100mW","1.58"" (40.00mm)","Through Hole","Bead"
http://www.vishay.com/docs/29048/ntcle203.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/NTCLE203E3502JB0.jpg,BC2461-ND,NTCLE203E3502JB0,Vishay BC Components,THERMISTOR NTC 5KOHM 3977K BEAD,2608,0,"0.86000","0","1","Bulk","-","Active","5k","±5%","±0.75%","-","-","-","3977K","-","-40°C ~ 125°C","100mW","1.58"" (40.00mm)","Through Hole","Bead"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Leaded_disks_K164.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57164K474J.jpg,495-75602-ND,B57164K0100K000,TDK Electronics Inc.,THERMISTOR NTC 10OHM 2900K DISC,17591,0,"0.92000","0","1","Bulk","-","Active","10","±10%","±3%","-","-","-","-","2900K","-55°C ~ 125°C","450mW","-","Through Hole","Disc, 5.5mm Dia x 5.0mm W"
http://www.vishay.com/docs/29050/ntclg100.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/NTCLG100eXXXXXX.jpg,BC3370-ND,NTCLG100E2104JB,Vishay BC Components,THERM NTC 100KOHM 3997K DO35,4872,0,"0.92000","0","1","Bulk","-","Active","100k","±5%","±1.3%","-","-","-","3997K","-","-40°C ~ 200°C","100mW","1.00"" (25.40mm)","Through Hole","DO-204AH, DO-35, Axial"
http://www.vishay.com/docs/29050/ntclg100.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/NTCLG100eXXXXXX.jpg,BC2532-ND,NTCLG100E2203JB,Vishay BC Components,THERMISTOR NTC 20KOHM 3997K DO35,3793,0,"0.92000","0","1","Bulk","-","Active","20k","±5%","±1.3%","-","-","-","3997K","-","-40°C ~ 200°C","100mW","1.00"" (25.40mm)","Through Hole","DO-204AH, DO-35, Axial"
http://www.vishay.com/docs/29050/ntclg100.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/NTCLG100eXXXXXX.jpg,BC2533-ND,NTCLG100E2303JB,Vishay BC Components,THERMISTOR NTC 30KOHM 3997K DO35,2178,0,"0.92000","0","1","Bulk","-","Active","30k","±5%","±1.3%","-","-","-","3997K","-","-40°C ~ 200°C","100mW","1.00"" (25.40mm)","Through Hole","DO-204AH, DO-35, Axial"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Leaded_disks_K164.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57164K474J.jpg,495-75193-ND,B57164K0103K000,TDK Electronics Inc.,THERMISTOR NTC 10KOHM 4300K DISC,1546,0,"0.92000","0","1","Bulk","-","Active","10k","±10%","±3%","-","-","-","-","4300K","-55°C ~ 125°C","450mW","-","Through Hole","Disc, 5.5mm Dia x 5.0mm W"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Leaded_disks_K164.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57164K474J.jpg,495-75197-ND,B57164K0682J000,TDK Electronics Inc.,THERM NTC 6.8KOHM 4200K DISC,2731,0,"0.93000","0","1","Bulk","-","Active","6.8k","±5%","±3%","-","-","-","-","4200K","-55°C ~ 125°C","450mW","1.42"" (36.00mm)","Through Hole","Disc, 5.5mm Dia x 5.0mm W"
https://www.littelfuse.com/~/media/electronics/datasheets/leaded_thermistors/littelfuse_leaded_thermistors_glass_encapsulated_thermistors_do_35_standard_datasheet.pdf.pdf,//media.digikey.com/Photos/US%20Sensor%20Photos/103E1G1F.jpg,615-1017-ND,203JG1J,Littelfuse Inc.,THERMISTOR NTC 20KOHM 3892K DO35,1588,797,"0.94000","0","1","Bulk","-","Active","20k","±5%","-","3892K","-","-","-","-","-55°C ~ 300°C","-","1.00"" (25.40mm)","Through Hole","DO-204AH, DO-35, Axial"
http://www.vishay.com/docs/29048/ntcle203.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/NTCLE203E3104HB0.jpg,BC2447-ND,NTCLE203E3104HB0,Vishay BC Components,THERM NTC 100KOHM 4190K BEAD,17475,0,"0.95000","0","1","Bulk","Automotive, AEC-Q200","Active","100k","±3%","±1.5%","-","-","-","4190K","-","-40°C ~ 125°C","100mW","1.58"" (40.00mm)","Through Hole","Bead"
http://www.vishay.com/docs/29048/ntcle203.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/NTCLE203E3202HB0.jpg,BC2450-ND,NTCLE203E3202HB0,Vishay BC Components,THERMISTOR NTC 2KOHM 3528K BEAD,8043,0,"0.95000","0","1","Bulk","-","Active","2k","±3%","±0.5%","-","-","-","3528K","-","-40°C ~ 125°C","100mW","1.58"" (40.00mm)","Through Hole","Bead"
http://www.vishay.com/docs/29048/ntcle203.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/NTCLE203E3103HB0.jpg,BC2444-ND,NTCLE203E3103HB0,Vishay BC Components,THERMISTOR NTC 10KOHM 3977K BEAD,5335,0,"0.95000","0","1","Bulk","-","Active","10k","±3%","±0.75%","-","-","-","3977K","-","-40°C ~ 125°C","100mW","1.58"" (40.00mm)","Through Hole","Bead"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Leaded_disks_K164.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57164%20SERIES.jpg,495-2081-ND,B57164K0104J000,TDK Electronics Inc.,THERM NTC 100KOHM 4600K DISC,3188,0,"0.95000","0","1","Bulk","-","Active","100k","±5%","±3%","-","-","-","-","4600K","-55°C ~ 125°C","450mW","1.42"" (36.00mm)","Through Hole","Disc, 5.5mm Dia x 5.0mm W"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Leaded_disks_K164.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57164K474J.jpg,495-75849-ND,B57164K0471J000,TDK Electronics Inc.,THERMISTOR NTC 470OHM 3450K DISC,2209,0,"0.95000","0","1","Bulk","-","Active","470","±5%","±3%","-","-","-","-","3450K","-55°C ~ 125°C","450mW","1.42"" (36.00mm)","Through Hole","Disc, 5.5mm Dia x 5.0mm W"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Leaded_disks_K164.pdf,//media.digikey.com/photos/Epcos%20Photos/B57164K472J.JPG,495-2082-ND,B57164K0472J000,TDK Electronics Inc.,THERM NTC 4.7KOHM 3950K DISC,1914,0,"0.95000","0","1","Bulk","-","Active","4.7k","±5%","±3%","-","-","-","-","3950K","-55°C ~ 125°C","450mW","1.42"" (36.00mm)","Through Hole","Disc, 5.5mm Dia x 5.0mm W"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Leaded_disks_K164.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57164K474J.jpg,495-75609-ND,B57164K0331J000,TDK Electronics Inc.,THERMISTOR NTC 330OHM 3450K DISC,1878,0,"0.95000","0","1","Bulk","-","Active","330","±5%","±3%","-","-","-","-","3450K","-55°C ~ 125°C","450mW","1.42"" (36.00mm)","Through Hole","Disc, 5.5mm Dia x 5.0mm W"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Leaded_disks_K164.pdf,//media.digikey.com/Photos/Epcos%20Photos/B57164K474J.jpg,495-4426-ND,B57164K0101J000,TDK Electronics Inc.,THERMISTOR NTC 100OHM 3200K DISC,1013,0,"0.95000","0","1","Bulk","-","Active","100","±5%","±3%","-","-","-","-","3200K","-55°C ~ 125°C","450mW","1.38"" (35.00mm)","Through Hole","Disc, 5.5mm Dia x 5.0mm W"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Leaded_disks_M891.pdf,//media.digikey.com/photos/Epcos%20Photos/EPCOS%20INC-%20SERIES-%20B57891M010.jpg,495-75868-ND,B57891M0473K000,TDK Electronics Inc.,THERMISTOR NTC 47KOHM 3980K DISC,5533,0,"0.98000","0","1","Bulk","-","Active","47k","±10%","±3%","-","-","-","-","3980K","-40°C ~ 125°C","200mW","-","Through Hole","Disc, 3.5mm Dia x 3.5mm W"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Leaded_disks_M891.pdf,//media.digikey.com/photos/Epcos%20Photos/B57891M0152J000.JPG,495-3064-ND,B57891M0152J000,TDK Electronics Inc.,THERM NTC 1.5KOHM 3560K DISC,3941,0,"1.06000","0","1","Bulk","-","Active","1.5k","±5%","±3%","-","-","-","-","3560K","-40°C ~ 125°C","200mW","1.42"" (36.00mm)","Through Hole","Disc, 3.5mm Dia x 3.5mm W"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Leaded_disks_M891.pdf,//media.digikey.com/photos/Epcos%20Photos/EPCOS%20INC-%20SERIES-%20B57891M010.jpg,495-2156-ND,B57891M0102J000,TDK Electronics Inc.,THERMISTOR NTC 1KOHM 3930K DISC,1844,0,"1.06000","0","1","Bulk","-","Active","1k","±5%","±3%","-","-","-","-","3930K","-40°C ~ 125°C","200mW","1.42"" (36.00mm)","Through Hole","Disc, 3.5mm Dia x 3.5mm W"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Leaded_disks_M891.pdf,//media.digikey.com/photos/Epcos%20Photos/B57891M0153J000.JPG,495-3065-ND,B57891M0153J000,TDK Electronics Inc.,THERMISTOR NTC 15KOHM 4100K DISC,1685,0,"1.06000","0","1","Bulk","-","Active","15k","±5%","±3%","-","-","-","-","4100K","-40°C ~ 125°C","200mW","1.42"" (36.00mm)","Through Hole","Disc, 3.5mm Dia x 3.5mm W"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Leaded_disks_M891.pdf,//media.digikey.com/photos/Epcos%20Photos/EPCOS%20INC-%20SERIES-%20B57891M010.jpg,495-2159-ND,B57891M0333J000,TDK Electronics Inc.,THERMISTOR NTC 33KOHM 4300K DISC,1572,0,"1.06000","0","1","Bulk","-","Active","33k","±5%","±3%","-","-","-","-","4300K","-40°C ~ 125°C","200mW","1.42"" (36.00mm)","Through Hole","Disc, 3.5mm Dia x 3.5mm W"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_Leaded_disks_M891.pdf,//media.digikey.com/photos/Epcos%20Photos/EPCOS%20INC-%20SERIES-%20B57891M010.jpg,495-2158-ND,B57891M0104J000,TDK Electronics Inc.,THERM NTC 100KOHM 4450K DISC,1530,0,"1.06000","0","1","Bulk","-","Active","100k","±5%","±3%","-","-","-","-","4450K","-40°C ~ 125°C","200mW","1.42"" (36.00mm)","Through Hole","Disc, 3.5mm Dia x 3.5mm W"
