Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance in Ohms @ 25°C","Resistance Tolerance","B Value Tolerance","B0/50","B25/50","B25/75","B25/85","B25/100","Operating Temperature","Power - Max","Length - Lead Wire","Mounting Type","Package / Case"
-,-,490-NCP15XF101J0SRCTR-ND,NCP15XF101J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.06888","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XC470J0SRCTR-ND,NCP15XC470J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.06888","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XQ681J0SRCTR-ND,NCP15XQ681J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.06888","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XC330J0SRCTR-ND,NCP15XC330J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.06888","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XC220J0SRCTR-ND,NCP15XC220J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.06888","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XW153J0SRCTR-ND,NCP15XW153J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.06888","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XQ102J0SRCTR-ND,NCP15XQ102J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.06888","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WL154J0SRCTR-ND,NCP15WL154J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.06888","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XQ471J0SRCTR-ND,NCP15XQ471J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.06888","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WM224J0SRCTR-ND,NCP15WM224J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.06888","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WL333J0SRCTR-ND,NCP15WL333J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.06888","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WM154J0SRCTR-ND,NCP15WM154J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.06888","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XM221J0SRCTR-ND,NCP15XM221J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.06888","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XF151J0SRCTR-ND,NCP15XF151J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.06888","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XW222J0SRCTR-ND,NCP15XW222J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07004","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WL683J0SRCTR-ND,NCP15WL683J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07004","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XW332J0SRCTR-ND,NCP15XW332J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07004","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WL104J0SRCTR-ND,NCP15WL104J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07004","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XW682J0SRCTR-ND,NCP15XW682J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07004","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WM474J0SRCTR-ND,NCP15WM474J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07004","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WD683J0SRCTR-ND,NCP15WD683J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07004","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XV103J0SRCTR-ND,NCP15XV103J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07004","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WB333J0SRCTR-ND,NCP15WB333J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07004","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XW152J0SRCTR-ND,NCP15XW152J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07004","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WL473J0SRCTR-ND,NCP15WL473J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07004","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WL223J0SRCTR-ND,NCP15WL223J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07004","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XW223J0SRCTR-ND,NCP15XW223J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07004","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XW472J0SRCTR-ND,NCP15XW472J0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07004","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XF151E0SRCTR-ND,NCP15XF151E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07105","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XC220E0SRCTR-ND,NCP15XC220E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07105","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XC680E0SRCTR-ND,NCP15XC680E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07105","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WD683E0SRCTR-ND,NCP15WD683E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07105","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XC330E0SRCTR-ND,NCP15XC330E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07105","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XC470E0SRCTR-ND,NCP15XC470E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07105","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XF101E0SRCTR-ND,NCP15XF101E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07105","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WM224E0SRCTR-ND,NCP15WM224E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07105","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/0201%28NCP03X%29.jpg,NCP03WB473E05RL-ND,NCP03WB473E05RL,Murata Electronics,THERMISTOR NTC 47KOHM 4050K 0201,0,0,"0.07111","0","15000","Tape & Reel (TR)","NCP03","Active","47k","±3%","±3%","-","4050K","-","4108K","4131K","-40°C ~ 125°C","100mW","-","Surface Mount","0201 (0603 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,-,NCP21XW472J03RA-ND,NCP21XW472J03RA,Murata Electronics,THERMISTOR NTC 4.7KOHM 0805,0,0,"0.07140","0","4000","Tape & Reel (TR)","NCP21","Not For New Designs","4.7k","±5%","±3%","-","-","-","-","-","-40°C ~ 125°C","200mW","-","Surface Mount","0805 (2012 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/503021/tpd_commercial_ntc-thermistor_ntcg_en.pdf?ref_disty=digikey,//media.digikey.com/Renders/TDK%20Renders/TDK-NTCG-0603.jpg,NTCG164QH474JT1-ND,NTCG164QH474JT1,TDK Corporation,THERM NTC 470KOHM 4661K 0603,0,0,"0.07140","0","4000","Tape & Reel (TR)","NTCG","Active","470k","±5%","±3%","-","4661K","-","4750K","-","-40°C ~ 125°C","100mW","-","Surface Mount","0603 (1608 Metric)"
-,-,445-NTCG164BH302JT1TR-ND,NTCG164BH302JT1,TDK Corporation,"CASE EIA 0603 B= 3% ,3000? 5%",0,0,"0.07140","0","4000","Tape & Reel (TR)","NTCG","Active","3k","±5%","±3%","-","4067K","4100K","4100K","4110K","-40°C ~ 125°C","100mW","-","Surface Mount","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/0201%28NCP03X%29.jpg,NCP03XM472E05RL-ND,NCP03XM472E05RL,Murata Electronics,THERM NTC 4.7KOHM 3500K 0201,0,0,"0.07168","0","15000","Bulk","NCP03","Active","4.7k","±3%","±1%","-","3500K","-","3545K","3560K","-40°C ~ 125°C","100mW","-","Surface Mount","0201 (0603 Metric)"
-,-,490-NCP15WL473E0SRCTR-ND,NCP15WL473E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07221","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XM221E0SRCTR-ND,NCP15XM221E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07221","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XW472E0SRCTR-ND,NCP15XW472E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07221","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WL333E0SRCTR-ND,NCP15WL333E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07221","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WM154E0SRCTR-ND,NCP15WM154E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07221","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XW222E0SRCTR-ND,NCP15XW222E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07221","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XW223E0SRCTR-ND,NCP15XW223E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07221","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XW153E0SRCTR-ND,NCP15XW153E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07221","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XV103E0SRCTR-ND,NCP15XV103E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07221","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WL223E0SRCTR-ND,NCP15WL223E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07221","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15WL154E0SRCTR-ND,NCP15WL154E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07221","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,490-NCP15XW152E0SRCTR-ND,NCP15XW152E0SRC,Murata Electronics,THERMISTOR NTC,0,0,"0.07221","0","10000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
