Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance in Ohms @ 25°C","Resistance Tolerance","B Value Tolerance","B0/50","B25/50","B25/75","B25/85","B25/100","Operating Temperature","Power - Max","Length - Lead Wire","Mounting Type","Package / Case"
https://www.vishay.com/docs/29003/ntcs0402e3t.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/2322%20615%200402%20pkg.jpg,BC2806CT-ND,NTCS0402E3104FHT,Vishay BC Components,THERM NTC 100KOHM 3950K 0402,14659,0,"0.65000","0","1","Cut Tape (CT)","Automotive, AEC-Q200, NTCS0402E","Active","100k","±1%","±3%","-","-","-","3950K","-","-40°C ~ 150°C","70mW","-","Surface Mount","0402 (1005 Metric)"
https://www.vishay.com/docs/29003/ntcs0402e3t.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/2322%20615%200402%20pkg.jpg,BC2806DKR-ND,NTCS0402E3104FHT,Vishay BC Components,THERM NTC 100KOHM 3950K 0402,14659,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q200, NTCS0402E","Active","100k","±1%","±3%","-","-","-","3950K","-","-40°C ~ 150°C","70mW","-","Surface Mount","0402 (1005 Metric)"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0805.pdf,//media.digikey.com/Renders/Epcos%20Renders/0805(EIA).jpg,495-7451-2-ND,B57471V2474J062,TDK Electronics Inc.,THERM NTC 470KOHM 4386K 0805,3160,0,"0.19263","0","4000","Tape & Reel (TR)","-","Active","470k","±5%","±3%","-","4386K","-","4455K","4480K","-55°C ~ 125°C","210mW","-","Surface Mount","0805 (2012 Metric)"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0805.pdf,//media.digikey.com/Renders/Epcos%20Renders/0805(EIA).jpg,495-7451-1-ND,B57471V2474J062,TDK Electronics Inc.,THERM NTC 470KOHM 4386K 0805,3160,0,"0.57000","0","1","Cut Tape (CT)","-","Active","470k","±5%","±3%","-","4386K","-","4455K","4480K","-55°C ~ 125°C","210mW","-","Surface Mount","0805 (2012 Metric)"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0805.pdf,//media.digikey.com/Renders/Epcos%20Renders/0805(EIA).jpg,495-7451-6-ND,B57471V2474J062,TDK Electronics Inc.,THERM NTC 470KOHM 4386K 0805,3160,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","470k","±5%","±3%","-","4386K","-","4455K","4480K","-55°C ~ 125°C","210mW","-","Surface Mount","0805 (2012 Metric)"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Automotive_series_0805.pdf,//media.digikey.com/Renders/Epcos%20Renders/0805(EIA).jpg,495-7448-2-ND,B57451V5103J062,TDK Electronics Inc.,THERMISTOR NTC 10KOHM 3940K 0805,24000,0,"0.20368","0","4000","Tape & Reel (TR)","-","Active","10k","±5%","±3%","-","3940K","-","3980K","4000K","-40°C ~ 150°C","210mW","-","Surface Mount","0805 (2012 Metric)"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Automotive_series_0805.pdf,//media.digikey.com/Renders/Epcos%20Renders/0805(EIA).jpg,495-7448-1-ND,B57451V5103J062,TDK Electronics Inc.,THERMISTOR NTC 10KOHM 3940K 0805,25156,0,"0.60000","0","1","Cut Tape (CT)","-","Active","10k","±5%","±3%","-","3940K","-","3980K","4000K","-40°C ~ 150°C","210mW","-","Surface Mount","0805 (2012 Metric)"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Automotive_series_0805.pdf,//media.digikey.com/Renders/Epcos%20Renders/0805(EIA).jpg,495-7448-6-ND,B57451V5103J062,TDK Electronics Inc.,THERMISTOR NTC 10KOHM 3940K 0805,25156,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","10k","±5%","±3%","-","3940K","-","3980K","4000K","-40°C ~ 150°C","210mW","-","Surface Mount","0805 (2012 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,"//media.digikey.com/photos/Murata%20Photos/NCP,GCM%20SERIES%200603.jpg",490-6942-2-ND,NCP18WB473F10RB,Murata Electronics,THERMISTOR NTC 47KOHM 4050K 0603,4000,0,"0.20887","0","4000","Tape & Reel (TR)","NCP18","Not For New Designs","47k","±1%","±1.5%","-","4050K","-","4108K","4131K","-40°C ~ 125°C","100mW","-","Surface Mount","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,"//media.digikey.com/photos/Murata%20Photos/NCP,GCM%20SERIES%200603.jpg",490-6942-1-ND,NCP18WB473F10RB,Murata Electronics,THERMISTOR NTC 47KOHM 4050K 0603,4000,0,"0.61000","0","1","Cut Tape (CT)","NCP18","Not For New Designs","47k","±1%","±1.5%","-","4050K","-","4108K","4131K","-40°C ~ 125°C","100mW","-","Surface Mount","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,"//media.digikey.com/photos/Murata%20Photos/NCP,GCM%20SERIES%200603.jpg",490-6942-6-ND,NCP18WB473F10RB,Murata Electronics,THERMISTOR NTC 47KOHM 4050K 0603,4000,0,"Digi-Reel","0","1","Digi-Reel®","NCP18","Not For New Designs","47k","±1%","±1.5%","-","4050K","-","4108K","4131K","-40°C ~ 125°C","100mW","-","Surface Mount","0603 (1608 Metric)"
