Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance @ 25°C","Resistance Tolerance","Operating Temperature","Power - Max","Mounting Type","Package / Case","Supplier Device Package"
https://www.murata.com/en-us/products/productdata/8796723314718/PTHAT35.pdf,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-2468-1-ND,PRF18BG471QB1RB,Murata Electronics,THERMISTOR PTC 470 OHM 50% 0603,0,0,"Obsolete","0","1","Cut Tape (CT)","POSISTOR® PRF18/21","Obsolete","470 Ohms","±50%","-20°C ~ 90°C","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)"
https://www.murata.com/en-us/products/productdata/8796723314718/PTHAT35.pdf,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-2468-6-ND,PRF18BG471QB1RB,Murata Electronics,THERMISTOR PTC 470 OHM 50% 0603,0,0,"Digi-Reel","0","1","Digi-Reel®","POSISTOR® PRF18/21","Obsolete","470 Ohms","±50%","-20°C ~ 90°C","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59300M.pdf,-,B59300M1170A70-ND,B59300M1170A70,TDK Electronics Inc.,THERMISTOR PTC 300 OHM RADIAL,0,0,"Obsolete","0","200","Bulk","B59300","Obsolete","300 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59300M.pdf,-,B59300M1190A70-ND,B59300M1190A70,TDK Electronics Inc.,THERMISTOR PTC 300 OHM RADIAL,0,0,"Obsolete","0","200","Bulk","B59300","Obsolete","300 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59300M.pdf,-,B59300M1090A70-ND,B59300M1090A70,TDK Electronics Inc.,THERMISTOR PTC 300 OHM RADIAL,0,0,"Obsolete","0","200","Bulk","B59300","Obsolete","300 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59300M.pdf,-,B59300M1080A70-ND,B59300M1080A70,TDK Electronics Inc.,THERMISTOR PTC 300 OHM RADIAL,0,0,"Obsolete","0","200","Bulk","B59300","Obsolete","300 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59300M.pdf,-,B59300M1070A70-ND,B59300M1070A70,TDK Electronics Inc.,THERMISTOR PTC 300 OHM RADIAL,0,0,"Obsolete","0","200","Bulk","B59300","Obsolete","300 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59300M.pdf,-,B59300M1060A70-ND,B59300M1060A70,TDK Electronics Inc.,THERMISTOR PTC 300 OHM RADIAL,0,0,"Obsolete","0","200","Bulk","B59300","Obsolete","300 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_D901_D1052.pdf,//media.digikey.com/photos/Epcos%20Photos/B59901D90A40.JPG,495-7081-ND,B59901D0100A040,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1","Bulk","B59901","Obsolete","100 Ohms","-","90°C ~ 130°C","-","PCB, Through Hole","Radial","-"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_D901_D1052.pdf,//media.digikey.com/photos/Epcos%20Photos/B59901D90A40.JPG,495-7084-ND,B59901D0080A040,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1","Bulk","B59901","Obsolete","100 Ohms","-","90°C ~ 130°C","-","PCB, Through Hole","Radial","-"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_D901_D1052.pdf,//media.digikey.com/photos/Epcos%20Photos/B59901D90A40.JPG,495-76395-ND,B59901D0120A040,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1","Bulk","B59901","Obsolete","100 Ohms","-","90°C ~ 130°C","-","PCB, Through Hole","Radial","-"
-,//media.digikey.com/photos/Epcos%20Photos/B59901D90A40.JPG,B59901D130A40-ND,B59901D130A40,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1000","Bulk","B59901","Obsolete","100 Ohms","-","90°C ~ 130°C","-","PCB, Through Hole","Radial","-"
-,//media.digikey.com/photos/Epcos%20Photos/B59901D90A40.JPG,B59901D140A40-ND,B59901D140A40,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","500","Bulk","B59901","Obsolete","100 Ohms","-","90°C ~ 130°C","-","PCB, Through Hole","Radial","-"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_D901_D1052.pdf,//media.digikey.com/photos/Epcos%20Photos/B59901D90A40.JPG,495-7082-ND,B59901D0060A040,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1","Bulk","B59901","Obsolete","100 Ohms","-","90°C ~ 130°C","-","PCB, Through Hole","Radial","-"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_D901_D1052.pdf,//media.digikey.com/photos/Epcos%20Photos/B59901D90A40.JPG,495-7083-ND,B59901D0070A040,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1","Bulk","B59901","Obsolete","100 Ohms","-","90°C ~ 130°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59801D.pdf,-,B59801D90A40-ND,B59801D90A40,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","500","Bulk","B59801","Obsolete","100 Ohms","-","90°C ~ 120°C","-","PCB, Through Hole","Radial","-"
-,-,B59008C180A40-ND,B59008C180A40,TDK Electronics Inc.,THERMISTOR PTC 250 OHM RADIAL,0,0,"Obsolete","0","1000","Bulk","-","Obsolete","250 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
-,-,B59008C60A40-ND,B59008C60A40,TDK Electronics Inc.,THERMISTOR PTC 250 OHM RADIAL,0,0,"Obsolete","0","1000","Bulk","-","Obsolete","250 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
-,-,B59008C145A40-ND,B59008C145A40,TDK Electronics Inc.,THERMISTOR PTC 250 OHM RADIAL,0,0,"Obsolete","0","1000","Bulk","-","Obsolete","250 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
-,-,B59008C170A40-ND,B59008C170A40,TDK Electronics Inc.,THERMISTOR PTC 250 OHM RADIAL,0,0,"Obsolete","0","1000","Bulk","-","Obsolete","250 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
-,-,B59008C155A40-ND,B59008C155A40,TDK Electronics Inc.,THERMISTOR PTC 250 OHM RADIAL,0,0,"Obsolete","0","1000","Bulk","-","Obsolete","250 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59801D.pdf,-,B59801D100A40-ND,B59801D100A40,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","500","Bulk","B59801","Obsolete","100 Ohms","-","90°C ~ 120°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59801D.pdf,-,B59801D120A40-ND,B59801D120A40,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","500","Bulk","B59801","Obsolete","100 Ohms","-","90°C ~ 120°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59801D.pdf,-,B59801D60A40-ND,B59801D60A40,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","2000","Bulk","B59801","Obsolete","100 Ohms","-","90°C ~ 120°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59801D.pdf,-,B59801D70A40-ND,B59801D70A40,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","500","Bulk","B59801","Obsolete","100 Ohms","-","90°C ~ 120°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59801D.pdf,-,B59801D80A40-ND,B59801D80A40,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","500","Bulk","B59801","Obsolete","100 Ohms","-","90°C ~ 120°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59801D.pdf,-,B59801D110A40-ND,B59801D110A40,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","500","Bulk","B59801","Obsolete","100 Ohms","-","90°C ~ 120°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59100C%20Rev2002.pdf,//media.digikey.com/Photos/Epcos%20Photos/B59100C.JPG,B59100C160A70-ND,B59100C160A70,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1000","Bulk","B59100","Obsolete","100 Ohms","-","90°C ~ 150°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59100C%20Rev2002.pdf,//media.digikey.com/Photos/Epcos%20Photos/B59100C.JPG,B59100C50A70-ND,B59100C50A70,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1000","Bulk","B59100","Obsolete","100 Ohms","-","90°C ~ 150°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59100C%20Rev2002.pdf,//media.digikey.com/Photos/Epcos%20Photos/B59100C.JPG,B59100C150A70-ND,B59100C150A70,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1000","Bulk","B59100","Obsolete","100 Ohms","-","90°C ~ 150°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59100C%20Rev2002.pdf,//media.digikey.com/Photos/Epcos%20Photos/B59100C.JPG,B59100C60A70-ND,B59100C60A70,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1000","Bulk","B59100","Obsolete","100 Ohms","-","90°C ~ 150°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59100C%20Rev2002.pdf,//media.digikey.com/Photos/Epcos%20Photos/B59100C.JPG,B59100C145A70-ND,B59100C145A70,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1000","Bulk","B59100","Obsolete","100 Ohms","-","90°C ~ 150°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59100C%20Rev2002.pdf,//media.digikey.com/Photos/Epcos%20Photos/B59100C.JPG,B59100C70A70-ND,B59100C70A70,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1000","Bulk","B59100","Obsolete","100 Ohms","-","90°C ~ 150°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59100C%20Rev2002.pdf,//media.digikey.com/Photos/Epcos%20Photos/B59100C.JPG,B59100C180A70-ND,B59100C180A70,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1000","Bulk","B59100","Obsolete","100 Ohms","-","90°C ~ 150°C","-","PCB, Through Hole","Radial","-"
-,//media.digikey.com/Photos/Epcos%20Photos/B59100C.JPG,B59100C90A54-ND,B59100C90A54,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1500","Tape & Reel (TR)","B59100","Obsolete","100 Ohms","-","90°C ~ 150°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59100C%20Rev2002.pdf,//media.digikey.com/Photos/Epcos%20Photos/B59100C.JPG,B59100C110A51-ND,B59100C110A51,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1500","Tape & Reel (TR)","B59100","Obsolete","100 Ohms","-","90°C ~ 150°C","-","PCB, Through Hole","Radial","-"
-,//media.digikey.com/Photos/Epcos%20Photos/B59100C.JPG,B59100C90A51-ND,B59100C90A51,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","1500","Tape & Reel (TR)","B59100","Obsolete","100 Ohms","-","90°C ~ 150°C","-","PCB, Through Hole","Radial","-"
-,-,238167090003-ND,2381 670 90003,Vishay BC Components,THERMISTOR PTC 120 OHM RADIAL,0,0,"Obsolete","0","500","Tape & Reel (TR)","2381","Obsolete","120 Ohms","-","-","-","PCB, Through Hole","Radial","-"
"//media.digikey.com/pdf/Data%20Sheets/BC%20Components%20PDFs/PTCSL20,40.pdf",//media.digikey.com/Renders/Vishay%20BC%20Renders/PTCSL%2090deg.jpg,238167191104-ND,PTCSL20T091DBE,Vishay BC Components,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","2000","Bulk","-","Obsolete","100 Ohms","-","25°C ~ 150°C","-","PCB, Through Hole","Radial","-"
"//media.digikey.com/pdf/Data%20Sheets/BC%20Components%20PDFs/PTCSL20,40.pdf",//media.digikey.com/Renders/Vishay%20BC%20Renders/PTCSL%20100deg.jpg,238167191105-ND,PTCSL20T101DBE,Vishay BC Components,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","2000","Bulk","-","Obsolete","100 Ohms","-","25°C ~ 150°C","-","PCB, Through Hole","Radial","-"
"//media.digikey.com/pdf/Data%20Sheets/BC%20Components%20PDFs/PTCSL20,40.pdf",//media.digikey.com/Renders/Vishay%20BC%20Renders/PTCSL%20110deg.jpg,238167191106-ND,PTCSL20T111DBE,Vishay BC Components,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","2000","Bulk","-","Obsolete","100 Ohms","-","25°C ~ 150°C","-","PCB, Through Hole","Radial","-"
"//media.digikey.com/pdf/Data%20Sheets/BC%20Components%20PDFs/PTCSL20,40.pdf",//media.digikey.com/Renders/Vishay%20BC%20Renders/PTCSL%20120deg.jpg,238167191107-ND,PTCSL20T121DBE,Vishay BC Components,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","2000","Bulk","-","Obsolete","100 Ohms","-","25°C ~ 150°C","-","PCB, Through Hole","Radial","-"
https://www.nxp.com/docs/en/data-sheet/KTY83_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/DO-34_Axial.jpg,568-3248-2-ND,"KTY83/122,113",NXP USA Inc.,THERMISTOR PTC 1.01K OHM DO34,0,0,"Obsolete","0","10000","Tape & Reel (TR)","KTY83","Obsolete","1.01 kOhms","-","-55°C ~ 175°C","-","Through Hole","DO-204AG, DO-34, Axial","DO-34"
https://www.nxp.com/docs/en/data-sheet/KTY83_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/DO-34_Axial.jpg,568-3248-1-ND,"KTY83/122,113",NXP USA Inc.,THERMISTOR PTC 1.01K OHM DO34,0,0,"Obsolete","0","1","Cut Tape (CT)","KTY83","Obsolete","1.01 kOhms","-","-55°C ~ 175°C","-","Through Hole","DO-204AG, DO-34, Axial","DO-34"
https://www.nxp.com/docs/en/data-sheet/KTY83_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/DO-34_Axial.jpg,568-3253-2-ND,"KTY83/110,113",NXP USA Inc.,THERMISTOR PTC 1K OHM DO34,0,0,"Obsolete","0","10000","Tape & Reel (TR)","KTY83","Obsolete","1 kOhms","-","-55°C ~ 175°C","-","Through Hole","DO-204AG, DO-34, Axial","DO-34"
https://www.nxp.com/docs/en/data-sheet/KTY83_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/DO-34_Axial.jpg,568-3253-1-ND,"KTY83/110,113",NXP USA Inc.,THERMISTOR PTC 1K OHM DO34,0,0,"Obsolete","0","1","Cut Tape (CT)","KTY83","Obsolete","1 kOhms","-","-55°C ~ 175°C","-","Through Hole","DO-204AG, DO-34, Axial","DO-34"
https://www.nxp.com/docs/en/data-sheet/KTY84_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/DO-34_Axial.jpg,568-3254-2-ND,"KTY84/130,113",NXP USA Inc.,THERMISTOR PTC 603 OHM DO34,0,0,"Obsolete","0","10000","Tape & Reel (TR)","KTY84","Obsolete","603 Ohms","-","-40°C ~ 300°C","-","Through Hole","DO-204AG, DO-34, Axial","DO-34"
https://www.nxp.com/docs/en/data-sheet/KTY84_SER.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/DO-34_Axial.jpg,568-3254-1-ND,"KTY84/130,113",NXP USA Inc.,THERMISTOR PTC 603 OHM DO34,0,0,"Obsolete","0","1","Cut Tape (CT)","KTY84","Obsolete","603 Ohms","-","-40°C ~ 300°C","-","Through Hole","DO-204AG, DO-34, Axial","DO-34"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773243&DocType=DS&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/LT%20Series%2010k.jpg,A105614-ND,LT300014T2610KJ,TE Connectivity Passive Product,THERMISTOR PTC 10K OHM 5% AXIAL,0,0,"Obsolete","0","2000","Bulk","Citec","Obsolete","10 kOhms","±5%","-40°C ~ 125°C","250mW","Through Hole","Axial","-"
"//media.digikey.com/pdf/Data%20Sheets/BC%20Components%20PDFs/PTCSL20,40.pdf",//media.digikey.com/Renders/Vishay%20BC%20Renders/PTCSL%2070deg.jpg,238167191102-ND,PTCSL20T071DBE,Vishay BC Components,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","2000","Bulk","-","Obsolete","100 Ohms","-","25°C ~ 150°C","-","PCB, Through Hole","Radial","-"
"//media.digikey.com/pdf/Data%20Sheets/BC%20Components%20PDFs/PTCSL20,40.pdf",//media.digikey.com/Renders/Vishay%20BC%20Renders/PTCSL%2080deg.jpg,238167191103-ND,PTCSL20T081DBE,Vishay BC Components,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","2000","Bulk","-","Obsolete","100 Ohms","-","25°C ~ 150°C","-","PCB, Through Hole","Radial","-"
"//media.digikey.com/pdf/Data%20Sheets/BC%20Components%20PDFs/PTCSL20,40.pdf",//media.digikey.com/Renders/Vishay%20BC%20Renders/PTCSL%20130deg.jpg,238167191109-ND,PTCSL20T131DBE,Vishay BC Components,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","2000","Bulk","-","Obsolete","100 Ohms","-","25°C ~ 150°C","-","PCB, Through Hole","Radial","-"
"//media.digikey.com/pdf/Data%20Sheets/BC%20Components%20PDFs/PTCSL20,40.pdf",//media.digikey.com/Renders/Vishay%20BC%20Renders/PTCSL%20140deg.jpg,238167191112-ND,PTCSL20T141DBE,Vishay BC Components,THERMISTOR PTC 100 OHM RADIAL,0,0,"Obsolete","0","2000","Bulk","-","Obsolete","100 Ohms","-","25°C ~ 150°C","-","PCB, Through Hole","Radial","-"
