Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance in Ohms @ 25°C","Resistance Tolerance","B Value Tolerance","B0/50","B25/50","B25/75","B25/85","B25/100","Operating Temperature","Power - Max","Length - Lead Wire","Mounting Type","Package / Case"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C8.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/0402%20(1005%20Metric).jpg,P123983TR-ND,ERT-J0ER104F,Panasonic Electronic Components,MULTILAYER NTC CHIP THERMISTOR,0,0,"0.04133","0","10000","Tape & Reel (TR)","ERT-J","Active","100k","±1%","±1%","-","4250K","-","4300K","-","-40°C ~ 125°C","66mW","-","Surface Mount","0402 (1005 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C8.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/0402%20(1005%20Metric).jpg,P123983CT-ND,ERT-J0ER104F,Panasonic Electronic Components,MULTILAYER NTC CHIP THERMISTOR,5765,0,"0.14000","0","1","Cut Tape (CT)","ERT-J","Active","100k","±1%","±1%","-","4250K","-","4300K","-","-40°C ~ 125°C","66mW","-","Surface Mount","0402 (1005 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C8.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/0402%20(1005%20Metric).jpg,P123983DKR-ND,ERT-J0ER104F,Panasonic Electronic Components,MULTILAYER NTC CHIP THERMISTOR,5765,0,"Digi-Reel","0","1","Digi-Reel®","ERT-J","Active","100k","±1%","±1%","-","4250K","-","4300K","-","-40°C ~ 125°C","66mW","-","Surface Mount","0402 (1005 Metric)"
https://www.cantherm.com/wp-content/uploads/2017/05/CMF_11x17_AUGUST_2014.pdf,//media.digikey.com/Renders/Cantherm%20Renders/0603%281608%29.jpg,317-1480-2-ND,CMFB3200202JNT,Cantherm,THERMISTOR NTC 2KOHM 3200K 0805,12000,0,"0.14754","0","4000","Tape & Reel (TR)","CMF","Active","2k","±5%","-","-","-","-","3200K","-","-40°C ~ 125°C","200mW","-","Surface Mount","0805 (2012 Metric)"
https://www.cantherm.com/wp-content/uploads/2017/05/CMF_11x17_AUGUST_2014.pdf,//media.digikey.com/Renders/Cantherm%20Renders/0603%281608%29.jpg,317-1480-1-ND,CMFB3200202JNT,Cantherm,THERMISTOR NTC 2KOHM 3200K 0805,5004,0,"0.43000","0","1","Cut Tape (CT)","CMF","Discontinued at Digi-Key","2k","±5%","-","-","-","-","3200K","-","-40°C ~ 125°C","200mW","-","Surface Mount","0805 (2012 Metric)"
https://www.cantherm.com/wp-content/uploads/2017/05/CMF_11x17_AUGUST_2014.pdf,//media.digikey.com/Renders/Cantherm%20Renders/0603%281608%29.jpg,317-1480-6-ND,CMFB3200202JNT,Cantherm,THERMISTOR NTC 2KOHM 3200K 0805,0,0,"Digi-Reel","0","1","Digi-Reel®","CMF","Discontinued at Digi-Key","2k","±5%","-","-","-","-","3200K","-","-40°C ~ 125°C","200mW","-","Surface Mount","0805 (2012 Metric)"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0402.pdf,//media.digikey.com/Renders/Epcos%20Renders/0402%20(1005%20Metric).jpg,495-75850-2-ND,B57221V2473J060,TDK Electronics Inc.,THERMISTOR NTC 47KOHM 3940K 0402,0,0,"0.03335","0","10000","Tape & Reel (TR)","-","Active","47k","±5%","±3%","-","3940K","-","3980K","4000K","-55°C ~ 125°C","150mW","-","Surface Mount","0402 (1005 Metric)"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0402.pdf,//media.digikey.com/Renders/Epcos%20Renders/0402%20(1005%20Metric).jpg,495-75850-1-ND,B57221V2473J060,TDK Electronics Inc.,THERMISTOR NTC 47KOHM 3940K 0402,10770,0,"0.15000","0","1","Cut Tape (CT)","-","Active","47k","±5%","±3%","-","3940K","-","3980K","4000K","-55°C ~ 125°C","150mW","-","Surface Mount","0402 (1005 Metric)"
https://www.tdk-electronics.tdk.com/inf/50/db/ntc/NTC_SMD_Standard_series_0402.pdf,//media.digikey.com/Renders/Epcos%20Renders/0402%20(1005%20Metric).jpg,495-75850-6-ND,B57221V2473J060,TDK Electronics Inc.,THERMISTOR NTC 47KOHM 3940K 0402,10770,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","47k","±5%","±3%","-","3940K","-","3980K","4000K","-55°C ~ 125°C","150mW","-","Surface Mount","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/503022/tpd_automotive_ntc-thermistor_ntcg_en.pdf?ref_disty=digikey,//media.digikey.com/Renders/TDK%20Renders/TDK-NTCG-0402.jpg,445-174510-2-ND,NTCG104EF104FT1SX,TDK Corporation,THERM NTC 100KOHM 4250K 0402,0,0,"0.04495","0","10000","Tape & Reel (TR)","Automotive, AEC-Q200, NTCG","Active","100k","±1%","±1%","-","4250K","-","4308K","-","-40°C ~ 150°C","-","-","Surface Mount","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/503022/tpd_automotive_ntc-thermistor_ntcg_en.pdf?ref_disty=digikey,//media.digikey.com/Renders/TDK%20Renders/TDK-NTCG-0402.jpg,445-174510-1-ND,NTCG104EF104FT1SX,TDK Corporation,THERM NTC 100KOHM 4250K 0402,7155,0,"0.15000","0","1","Cut Tape (CT)","Automotive, AEC-Q200, NTCG","Active","100k","±1%","±1%","-","4250K","-","4308K","-","-40°C ~ 150°C","-","-","Surface Mount","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/503022/tpd_automotive_ntc-thermistor_ntcg_en.pdf?ref_disty=digikey,//media.digikey.com/Renders/TDK%20Renders/TDK-NTCG-0402.jpg,445-174510-6-ND,NTCG104EF104FT1SX,TDK Corporation,THERM NTC 100KOHM 4250K 0402,7155,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q200, NTCG","Active","100k","±1%","±1%","-","4250K","-","4308K","-","-40°C ~ 150°C","-","-","Surface Mount","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/503022/tpd_automotive_ntc-thermistor_ntcg_en.pdf?ref_disty=digikey,//media.digikey.com/Renders/TDK%20Renders/TDK-NTCG-0402.jpg,445-174506-2-ND,NTCG103JF103FT1S,TDK Corporation,THERMISTOR NTC 10KOHM 3380K 0402,0,0,"0.04495","0","10000","Tape & Reel (TR)","Automotive, AEC-Q200, NTCG","Active","10k","±1%","±1%","-","3380K","-","3435K","-","-40°C ~ 150°C","-","-","Surface Mount","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/503022/tpd_automotive_ntc-thermistor_ntcg_en.pdf?ref_disty=digikey,//media.digikey.com/Renders/TDK%20Renders/TDK-NTCG-0402.jpg,445-174506-1-ND,NTCG103JF103FT1S,TDK Corporation,THERMISTOR NTC 10KOHM 3380K 0402,5908,0,"0.15000","0","1","Cut Tape (CT)","Automotive, AEC-Q200, NTCG","Active","10k","±1%","±1%","-","3380K","-","3435K","-","-40°C ~ 150°C","-","-","Surface Mount","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/503022/tpd_automotive_ntc-thermistor_ntcg_en.pdf?ref_disty=digikey,//media.digikey.com/Renders/TDK%20Renders/TDK-NTCG-0402.jpg,445-174506-6-ND,NTCG103JF103FT1S,TDK Corporation,THERMISTOR NTC 10KOHM 3380K 0402,5908,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q200, NTCG","Active","10k","±1%","±1%","-","3380K","-","3435K","-","-40°C ~ 150°C","-","-","Surface Mount","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/503022/tpd_automotive_ntc-thermistor_ntcg_en.pdf?ref_disty=digikey,//media.digikey.com/Renders/TDK%20Renders/TDK-NTCG-0402.jpg,445-180069-2-ND,NTCG104BF683FTDSX,TDK Corporation,THERMISTOR NTC 68KOHM 4085K 0402,0,0,"0.04495","0","10000","Tape & Reel (TR)","NTCG","Active","68k","±1%","±1%","-","4085K","4134K","4150K","4172K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/503022/tpd_automotive_ntc-thermistor_ntcg_en.pdf?ref_disty=digikey,//media.digikey.com/Renders/TDK%20Renders/TDK-NTCG-0402.jpg,445-180069-1-ND,NTCG104BF683FTDSX,TDK Corporation,THERMISTOR NTC 68KOHM 4085K 0402,5880,0,"0.15000","0","1","Cut Tape (CT)","NTCG","Active","68k","±1%","±1%","-","4085K","4134K","4150K","4172K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/503022/tpd_automotive_ntc-thermistor_ntcg_en.pdf?ref_disty=digikey,//media.digikey.com/Renders/TDK%20Renders/TDK-NTCG-0402.jpg,445-180069-6-ND,NTCG104BF683FTDSX,TDK Corporation,THERMISTOR NTC 68KOHM 4085K 0402,5880,0,"Digi-Reel","0","1","Digi-Reel®","NTCG","Active","68k","±1%","±1%","-","4085K","4134K","4150K","4172K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,-,P123690TR-ND,ERT-J1VK102JM,Panasonic Electronic Components,THERM NTC 0603 (FOR AUTOMOTIVE),0,0,"0.05083","0","4000","Tape & Reel (TR)","Automotive, AEC-Q200, ERTJ","Active","1k","±5%","±1%","-","3650K","-","3690K","-","-40°C ~ 150°C","100mW","-","Surface Mount","0603 (1608 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,-,P123690CT-ND,ERT-J1VK102JM,Panasonic Electronic Components,THERM NTC 0603 (FOR AUTOMOTIVE),3980,0,"0.15000","0","1","Cut Tape (CT)","Automotive, AEC-Q200, ERTJ","Active","1k","±5%","±1%","-","3650K","-","3690K","-","-40°C ~ 150°C","100mW","-","Surface Mount","0603 (1608 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,-,P123690DKR-ND,ERT-J1VK102JM,Panasonic Electronic Components,THERM NTC 0603 (FOR AUTOMOTIVE),3980,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q200, ERTJ","Active","1k","±5%","±1%","-","3650K","-","3690K","-","-40°C ~ 150°C","100mW","-","Surface Mount","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AUA0001+ERTJ1VA220J+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P10531TR-ND,ERT-J1VA220J,Panasonic Electronic Components,THERMISTOR NTC 22OHM 2750K 0603,0,0,"0.05304","0","4000","Tape & Reel (TR)","ERT-J","Active","22","±5%","±3%","-","2750K","-","2700K","-","-40°C ~ 125°C","100mW","-","Surface Mount","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AUA0001+ERTJ1VA220J+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P10531CT-ND,ERT-J1VA220J,Panasonic Electronic Components,THERMISTOR NTC 22OHM 2750K 0603,3897,0,"0.15000","0","1","Cut Tape (CT)","ERT-J","Active","22","±5%","±3%","-","2750K","-","2700K","-","-40°C ~ 125°C","100mW","-","Surface Mount","0603 (1608 Metric)"
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AUA0001+ERTJ1VA220J+7+WW,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P10531DKR-ND,ERT-J1VA220J,Panasonic Electronic Components,THERMISTOR NTC 22OHM 2750K 0603,3897,0,"Digi-Reel","0","1","Digi-Reel®","ERT-J","Active","22","±5%","±3%","-","2750K","-","2700K","-","-40°C ~ 125°C","100mW","-","Surface Mount","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-6940-2-ND,NCP15XV103J03RC,Murata Electronics,THERMISTOR NTC 10KOHM 3900K 0402,0,0,"0.04698","0","10000","Tape & Reel (TR)","NCP15","Active","10k","±5%","±3%","-","3900K","-","3934K","3944K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-6940-1-ND,NCP15XV103J03RC,Murata Electronics,THERMISTOR NTC 10KOHM 3900K 0402,11338,0,"0.16000","0","1","Cut Tape (CT)","NCP15","Active","10k","±5%","±3%","-","3900K","-","3934K","3944K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-6940-6-ND,NCP15XV103J03RC,Murata Electronics,THERMISTOR NTC 10KOHM 3900K 0402,11338,0,"Digi-Reel","0","1","Digi-Reel®","NCP15","Active","10k","±5%","±3%","-","3900K","-","3934K","3944K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/0402%20(1005%20Metric).jpg,P122073TR-ND,ERT-J0ET104HM,Panasonic Electronic Components,THERM NTC 100KOHM 4485K 0402,0,0,"0.04930","0","10000","Tape & Reel (TR)","Automotive, AEC-Q200, ERTJ","Active","100k","±3%","±1%","-","4485K","-","4550K","-","-40°C ~ 150°C","100µW","-","Surface Mount","0402 (1005 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/0402%20(1005%20Metric).jpg,P122073CT-ND,ERT-J0ET104HM,Panasonic Electronic Components,THERM NTC 100KOHM 4485K 0402,9975,0,"0.16000","0","1","Cut Tape (CT)","Automotive, AEC-Q200, ERTJ","Active","100k","±3%","±1%","-","4485K","-","4550K","-","-40°C ~ 150°C","100µW","-","Surface Mount","0402 (1005 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/0402%20(1005%20Metric).jpg,P122073DKR-ND,ERT-J0ET104HM,Panasonic Electronic Components,THERM NTC 100KOHM 4485K 0402,9975,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q200, ERTJ","Active","100k","±3%","±1%","-","4485K","-","4550K","-","-40°C ~ 150°C","100µW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,"//media.digikey.com/photos/Murata%20Photos/NCP,GCM,GRM,GJM%20SERIES%200402.jpg",490-18163-2-ND,NCP15XW472E03RC,Murata Electronics,THERM NTC 4.7KOHM 3950K 0402,0,0,"0.04785","0","10000","Tape & Reel (TR)","NCP15","Active","4.7k","±3%","±3%","-","3950K","-","3987K","3998K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,"//media.digikey.com/photos/Murata%20Photos/NCP,GCM,GRM,GJM%20SERIES%200402.jpg",490-18163-1-ND,NCP15XW472E03RC,Murata Electronics,THERM NTC 4.7KOHM 3950K 0402,9805,0,"0.16000","0","1","Cut Tape (CT)","NCP15","Active","4.7k","±3%","±3%","-","3950K","-","3987K","3998K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,"//media.digikey.com/photos/Murata%20Photos/NCP,GCM,GRM,GJM%20SERIES%200402.jpg",490-18163-6-ND,NCP15XW472E03RC,Murata Electronics,THERM NTC 4.7KOHM 3950K 0402,9805,0,"Digi-Reel","0","1","Digi-Reel®","NCP15","Active","4.7k","±3%","±3%","-","3950K","-","3987K","3998K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2424-2-ND,NCP15XW223J03RC,Murata Electronics,THERMISTOR NTC 22KOHM 3950K 0402,0,0,"0.04698","0","10000","Tape & Reel (TR)","NCP15","Active","22k","±5%","±3%","-","3950K","-","3987K","3998K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2424-1-ND,NCP15XW223J03RC,Murata Electronics,THERMISTOR NTC 22KOHM 3950K 0402,9745,0,"0.16000","0","1","Cut Tape (CT)","NCP15","Active","22k","±5%","±3%","-","3950K","-","3987K","3998K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2424-6-ND,NCP15XW223J03RC,Murata Electronics,THERMISTOR NTC 22KOHM 3950K 0402,9745,0,"Digi-Reel","0","1","Digi-Reel®","NCP15","Active","22k","±5%","±3%","-","3950K","-","3987K","3998K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2419-2-ND,NCP15XQ471J03RC,Murata Electronics,THERMISTOR NTC 470OHM 3650K 0402,0,0,"0.04698","0","10000","Tape & Reel (TR)","NCP15","Active","470","±5%","±2%","-","3650K","-","3693K","3706K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2419-1-ND,NCP15XQ471J03RC,Murata Electronics,THERMISTOR NTC 470OHM 3650K 0402,9093,0,"0.16000","0","1","Cut Tape (CT)","NCP15","Discontinued at Digi-Key","470","±5%","±2%","-","3650K","-","3693K","3706K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2419-6-ND,NCP15XQ471J03RC,Murata Electronics,THERMISTOR NTC 470OHM 3650K 0402,9093,0,"Digi-Reel","0","1","Digi-Reel®","NCP15","Active","470","±5%","±2%","-","3650K","-","3693K","3706K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2415-2-ND,NCP15XM221J03RC,Murata Electronics,THERMISTOR NTC 220OHM 3500K 0402,0,0,"0.04698","0","10000","Tape & Reel (TR)","NCP15","Active","220","±5%","±3%","-","3500K","-","3545K","3560K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2415-1-ND,NCP15XM221J03RC,Murata Electronics,THERMISTOR NTC 220OHM 3500K 0402,8935,0,"0.16000","0","1","Cut Tape (CT)","NCP15","Active","220","±5%","±3%","-","3500K","-","3545K","3560K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2415-6-ND,NCP15XM221J03RC,Murata Electronics,THERMISTOR NTC 220OHM 3500K 0402,8935,0,"Digi-Reel","0","1","Digi-Reel®","NCP15","Active","220","±5%","±3%","-","3500K","-","3545K","3560K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/0402%20(1005%20Metric).jpg,P19113TR-ND,ERT-J0EV104HM,Panasonic Electronic Components,THERM NTC 100KOHM 4700K 0402,0,0,"0.06380","0","10000","Tape & Reel (TR)","Automotive, AEC-Q200, ERTJ","Active","100k","±3%","±1%","-","4700K","-","4750K","-","-40°C ~ 150°C","66mW","-","Surface Mount","0402 (1005 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/0402%20(1005%20Metric).jpg,P19113CT-ND,ERT-J0EV104HM,Panasonic Electronic Components,THERM NTC 100KOHM 4700K 0402,8500,0,"0.16000","0","1","Cut Tape (CT)","Automotive, AEC-Q200, ERTJ","Active","100k","±3%","±1%","-","4700K","-","4750K","-","-40°C ~ 150°C","66mW","-","Surface Mount","0402 (1005 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AUA0000/AUA0000C11.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/0402%20(1005%20Metric).jpg,P19113DKR-ND,ERT-J0EV104HM,Panasonic Electronic Components,THERM NTC 100KOHM 4700K 0402,8500,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q200, ERTJ","Active","100k","±3%","±1%","-","4700K","-","4750K","-","-40°C ~ 150°C","66mW","-","Surface Mount","0402 (1005 Metric)"
