Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance in Ohms @ 25°C","Resistance Tolerance","B Value Tolerance","B0/50","B25/50","B25/75","B25/85","B25/100","Operating Temperature","Power - Max","Length - Lead Wire","Mounting Type","Package / Case"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2411-6-ND,NCP15XC680J03RC,Murata Electronics,THERMISTOR 68 OHM NTC 0402 SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","NCP15","Discontinued at Digi-Key","68","±5%","±3%","-","3100K","-","3128K","3136K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2412-2-ND,NCP15XF101J03RC,Murata Electronics,THERMISTOR NTC 100OHM 3250K 0402,0,0,"Not For New Designs","0","10000","Tape & Reel (TR)","NCP15","Not For New Designs","100","±5%","±3%","-","3250K","-","3284K","3296K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2412-1-ND,NCP15XF101J03RC,Murata Electronics,THERMISTOR NTC 100OHM 3250K 0402,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","NCP15","Discontinued at Digi-Key","100","±5%","±3%","-","3250K","-","3284K","3296K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2412-6-ND,NCP15XF101J03RC,Murata Electronics,THERMISTOR NTC 100OHM 3250K 0402,0,0,"Digi-Reel","0","1","Digi-Reel®","NCP15","Discontinued at Digi-Key","100","±5%","±3%","-","3250K","-","3284K","3296K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2413-2-ND,NCP15XF151J03RC,Murata Electronics,THERMISTOR NTC 150OHM 3250K 0402,0,0,"Not For New Designs","0","10000","Tape & Reel (TR)","NCP15","Not For New Designs","150","±5%","±3%","-","3250K","-","3284K","3296K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2413-1-ND,NCP15XF151J03RC,Murata Electronics,THERMISTOR NTC 150OHM 3250K 0402,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","NCP15","Discontinued at Digi-Key","150","±5%","±3%","-","3250K","-","3284K","3296K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,//media.digikey.com/Renders/Murata%20Renders/ZRB-SERIES-0402.jpg,490-2413-6-ND,NCP15XF151J03RC,Murata Electronics,THERMISTOR NTC 150OHM 3250K 0402,0,0,"Digi-Reel","0","1","Digi-Reel®","NCP15","Discontinued at Digi-Key","150","±5%","±3%","-","3250K","-","3284K","3296K","-40°C ~ 125°C","100mW","-","Surface Mount","0402 (1005 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,"//media.digikey.com/photos/Murata%20Photos/NCP,GCM%20SERIES%200603.jpg",490-2434-2-ND,NCP18XF101J03RB,Murata Electronics,THERMISTOR NTC 100OHM 3250K 0603,0,0,"Not For New Designs","0","4000","Tape & Reel (TR)","NCP18","Not For New Designs","100","±5%","±3%","-","3250K","-","3284K","3296K","-40°C ~ 125°C","100mW","-","Surface Mount","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,"//media.digikey.com/photos/Murata%20Photos/NCP,GCM%20SERIES%200603.jpg",490-2434-1-ND,NCP18XF101J03RB,Murata Electronics,THERMISTOR NTC 100OHM 3250K 0603,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","NCP18","Discontinued at Digi-Key","100","±5%","±3%","-","3250K","-","3284K","3296K","-40°C ~ 125°C","100mW","-","Surface Mount","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ntc/r44e.ashx?la=en-us,"//media.digikey.com/photos/Murata%20Photos/NCP,GCM%20SERIES%200603.jpg",490-2434-6-ND,NCP18XF101J03RB,Murata Electronics,THERMISTOR NTC 100OHM 3250K 0603,0,0,"Digi-Reel","0","1","Digi-Reel®","NCP18","Discontinued at Digi-Key","100","±5%","±3%","-","3250K","-","3284K","3296K","-40°C ~ 125°C","100mW","-","Surface Mount","0603 (1608 Metric)"
