Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance in Ohms @ 25°C","Resistance Tolerance","B Value Tolerance","B0/50","B25/50","B25/75","B25/85","B25/100","Operating Temperature","Power - Max","Length - Lead Wire","Mounting Type","Package / Case"
-,//media.digikey.com/Renders/Vishay%20BC%20Renders/0603.jpg,B57352V5104H360-ND,B57352V5104H360,TDK Electronics Inc.,THERM NTC 100KOHM 4386K 0603,0,0,"0.16750","0","4000","Tape & Reel (TR)","Automotive, AEC-Q200","Active","100k","±3%","±1%","-","4386K","-","4455K","4480K","-40°C ~ 150°C","180mW","-","Surface Mount","0603 (1608 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B57620C.pdf,-,B57620C472K962-ND,B57620C472K962,TDK Electronics Inc.,THERM NTC 4.7KOHM 3470K 0805,0,0,"0.16796","0","4000","Tape & Reel (TR)","-","Active","4.7k","±10%","±3%","-","3470K","-","3510K","3530K","-55°C ~ 125°C","210mW","-","Surface Mount","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B57620C.pdf,//media.digikey.com/Renders/Epcos%20Renders/0805(EIA).jpg,B57620C472J962-ND,B57620C472J962,TDK Electronics Inc.,THERM NTC 4.7KOHM 3470K 0805,0,0,"0.16968","0","4000","Tape & Reel (TR)","-","Active","4.7k","±5%","±3%","-","3470K","-","3510K","3530K","-55°C ~ 125°C","210mW","-","Surface Mount","0805 (2012 Metric)"
http://datasheets.avx.com/nc12-20.pdf,"//media.digikey.com/Renders/AVX%20Renders/Thermistor,%200805%20pkg.jpg",NC12K00103JBB-ND,NC12K00103JBB,AVX Corporation,THERMISTOR NTC 10KOHM 3630K 0805,0,0,"0.16983","0","4000","Tape & Reel (TR)","NC12","Active","10k","±5%","±3%","-","-","-","3630K","-","-55°C ~ 150°C","120mW","-","Surface Mount","0805 (2012 Metric)"
http://datasheets.avx.com/nc12-20.pdf,"//media.digikey.com/Renders/AVX%20Renders/Thermistor,%200805%20pkg.jpg",NC12MC0272JBB-ND,NC12MC0272JBB,AVX Corporation,THERM NTC 2.7KOHM 3910K 0805,0,0,"0.16983","0","4000","Tape & Reel (TR)","NC12","Active","2.7k","±5%","±3%","-","-","-","3910K","-","-55°C ~ 150°C","120mW","-","Surface Mount","0805 (2012 Metric)"
http://datasheets.avx.com/nc12-20.pdf,"//media.digikey.com/Renders/AVX%20Renders/Thermistor,%200805%20pkg.jpg",NC12P00104JBB-ND,NC12P00104JBB,AVX Corporation,THERM NTC 100KOHM 4220K 0805,0,0,"0.16983","0","4000","Tape & Reel (TR)","NC12","Active","100k","±5%","±3%","-","-","-","4220K","-","-55°C ~ 150°C","120mW","-","Surface Mount","0805 (2012 Metric)"
http://datasheets.avx.com/nc12-20.pdf,"//media.digikey.com/Renders/AVX%20Renders/Thermistor,%200805%20pkg.jpg",NC12P00154JBB-ND,NC12P00154JBB,AVX Corporation,THERM NTC 150KOHM 4220K 0805,0,0,"0.16983","0","3000","Tape & Reel (TR)","NC12","Active","150k","±5%","±3%","-","-","-","4220K","-","-55°C ~ 150°C","120mW","-","Surface Mount","0805 (2012 Metric)"
http://datasheets.avx.com/nc12-20.pdf,"//media.digikey.com/Renders/AVX%20Renders/Thermistor,%201206%20(3216%20Metric).jpg",NC20J00682JBA-ND,NC20J00682JBA,AVX Corporation,THERM NTC 6.8KOHM 3480K 1206,0,0,"0.16983","0","3000","Tape & Reel (TR)","NC20","Active","6.8k","±5%","±3%","-","-","-","3480K","-","-55°C ~ 150°C","240mW","-","Surface Mount","1206 (3216 Metric)"
http://datasheets.avx.com/nc12-20.pdf,"//media.digikey.com/Renders/AVX%20Renders/Thermistor,%201206%20(3216%20Metric).jpg",NC20MC0121JBA-ND,NC20MC0121JBA,AVX Corporation,THERMISTOR NTC 120OHM 3910K 1206,0,0,"0.16983","0","3000","Tape & Reel (TR)","NC20","Active","120","±5%","±3%","-","-","-","3910K","-","-55°C ~ 150°C","240mW","-","Surface Mount","1206 (3216 Metric)"
http://datasheets.avx.com/nc12-20.pdf,"//media.digikey.com/Renders/AVX%20Renders/Thermistor,%201206%20(3216%20Metric).jpg",NC20MC0152JBA-ND,NC20MC0152JBA,AVX Corporation,THERM NTC 1.5KOHM 3910K 1206,0,0,"0.16983","0","3000","Tape & Reel (TR)","NC20","Active","1.5k","±5%","±3%","-","-","-","3910K","-","-55°C ~ 150°C","240mW","-","Surface Mount","1206 (3216 Metric)"
http://datasheets.avx.com/nc12-20.pdf,"//media.digikey.com/Renders/AVX%20Renders/Thermistor,%201206%20(3216%20Metric).jpg",NC20MC0181JBA-ND,NC20MC0181JBA,AVX Corporation,THERMISTOR NTC 180OHM 3910K 1206,0,0,"0.16983","0","3000","Tape & Reel (TR)","NC20","Active","180","±5%","±3%","-","-","-","3910K","-","-55°C ~ 150°C","240mW","-","Surface Mount","1206 (3216 Metric)"
http://datasheets.avx.com/nc12-20.pdf,"//media.digikey.com/Renders/AVX%20Renders/Thermistor,%201206%20(3216%20Metric).jpg",NC20MC0271JBA-ND,NC20MC0271JBA,AVX Corporation,THERMISTOR NTC 270OHM 3910K 1206,0,0,"0.16983","0","3000","Tape & Reel (TR)","NC20","Active","270","±5%","±3%","-","-","-","3910K","-","-55°C ~ 150°C","240mW","-","Surface Mount","1206 (3216 Metric)"
http://datasheets.avx.com/nc12-20.pdf,"//media.digikey.com/Renders/AVX%20Renders/Thermistor,%201206%20(3216%20Metric).jpg",NC20MC0391JBA-ND,NC20MC0391JBA,AVX Corporation,THERMISTOR NTC 390OHM 3910K 1206,0,0,"0.16983","0","3000","Tape & Reel (TR)","NC20","Active","390","±5%","±3%","-","-","-","3910K","-","-55°C ~ 150°C","240mW","-","Surface Mount","1206 (3216 Metric)"
http://datasheets.avx.com/nc12-20.pdf,"//media.digikey.com/Renders/AVX%20Renders/Thermistor,%201206%20(3216%20Metric).jpg",NC20M00333JBA-ND,NC20M00333JBA,AVX Corporation,THERMISTOR NTC 33KOHM 3950K 1206,0,0,"0.16983","0","3000","Tape & Reel (TR)","NC20","Active","33k","±5%","±3%","-","-","-","3950K","-","-55°C ~ 150°C","240mW","-","Surface Mount","1206 (3216 Metric)"
http://datasheets.avx.com/nc12-20.pdf,"//media.digikey.com/Renders/AVX%20Renders/Thermistor,%201206%20(3216%20Metric).jpg",NC20P00224JBA-ND,NC20P00224JBA,AVX Corporation,THERM NTC 220KOHM 4220K 1206,0,0,"0.16983","0","3000","Tape & Reel (TR)","NC20","Active","220k","±5%","±3%","-","-","-","4220K","-","-55°C ~ 150°C","240mW","-","Surface Mount","1206 (3216 Metric)"
http://datasheets.avx.com/nc12-20.pdf,"//media.digikey.com/Renders/AVX%20Renders/Thermistor,%201206%20(3216%20Metric).jpg",NC20Q00474JBA-ND,NC20Q00474JBA,AVX Corporation,THERM NTC 470KOHM 4300K 1206,0,0,"0.16983","0","3000","Tape & Reel (TR)","NC20","Active","470k","±5%","±3%","-","-","-","4300K","-","-55°C ~ 150°C","240mW","-","Surface Mount","1206 (3216 Metric)"
http://datasheets.avx.com/nc12-20.pdf,"//media.digikey.com/Renders/AVX%20Renders/Thermistor,%201206%20(3216%20Metric).jpg",NC20R00105JBA-ND,NC20R00105JBA,AVX Corporation,THERMISTOR NTC 1MOHM 4400K 1206,0,0,"0.16983","0","3000","Tape & Reel (TR)","NC20","Active","1M","±5%","±3%","-","-","-","4400K","-","-55°C ~ 150°C","240mW","-","Surface Mount","1206 (3216 Metric)"
-,-,478-NC20KC0330JBATR-ND,NC20KC0330JBA,AVX Corporation,NTC - THERMISTOR,0,0,"0.16983","0","3000","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,478-NC20J00472JBATR-ND,NC20J00472JBA,AVX Corporation,NTC - THERMISTOR,0,0,"0.16983","0","3000","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,478-NC20MC0151JBATR-ND,NC20MC0151JBA,AVX Corporation,NTC - THERMISTOR,0,0,"0.16983","0","2500","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,478-NC20KC0180JBATR-ND,NC20KC0180JBA,AVX Corporation,NTC - THERMISTOR,0,0,"0.16983","0","3000","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,478-NC20N00104JBATR-ND,NC20N00104JBA,AVX Corporation,NTC - THERMISTOR,0,0,"0.16983","0","3000","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,478-NC20KC0120JBATR-ND,NC20KC0120JBA,AVX Corporation,NTC - THERMISTOR,0,0,"0.16983","0","3000","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,478-NC20KC0270JBATR-ND,NC20KC0270JBA,AVX Corporation,NTC - THERMISTOR,0,0,"0.16983","0","3000","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,BC2543TR-ND,NTCS05605E3333JHT,Vishay BC Components,THERMISTOR NTC,0,0,"0.17085","0","4000","Tape & Reel (TR)","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.cantherm.com/wp-content/uploads/2017/05/CMF_11x17_AUGUST_2014.pdf,//media.digikey.com/Renders/Cantherm%20Renders/0603%281608%29.jpg,CMFB3970104HNT-ND,CMFB3970104HNT,Cantherm,THERM NTC 100KOHM 3970K 0805,0,0,"0.17252","0","8000","Tape & Reel (TR)","CMF","Active","100k","±5%","±3%","-","3970K","-","-","-","-40°C ~ 125°C","200mW","-","Surface Mount","0805 (2012 Metric)"
https://www.vishay.com/docs/29003/ntcs0402e3t.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/2322%20615%200402%20pkg.jpg,BC2326TR-ND,NTCS0402E3472HMT,Vishay BC Components,THERM NTC 4.7KOHM 3595K 0402,0,0,"0.17306","0","10000","Tape & Reel (TR)","Automotive, AEC-Q200, NTCS0402E","Active","4.7k","±3%","±3%","-","-","-","3595K","-","-40°C ~ 150°C","70mW","-","Surface Mount","0402 (1005 Metric)"
https://www.vishay.com/docs/29003/ntcs0402e3t.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/2322%20615%200402%20pkg.jpg,BC2328TR-ND,NTCS0402E3103HLT,Vishay BC Components,THERMISTOR NTC 10KOHM 3490K 0402,0,0,"0.17306","0","10000","Tape & Reel (TR)","Automotive, AEC-Q200, NTCS0402E","Active","10k","±3%","±3%","-","-","-","3490K","-","-40°C ~ 150°C","70mW","-","Surface Mount","0402 (1005 Metric)"
https://www.vishay.com/docs/29003/ntcs0402e3t.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/2322%20615%200402%20pkg.jpg,BC2330TR-ND,NTCS0402E3153HHT,Vishay BC Components,THERMISTOR NTC 15KOHM 3965K 0402,0,0,"0.17306","0","10000","Tape & Reel (TR)","Automotive, AEC-Q200, NTCS0402E","Active","15k","±3%","±3%","-","-","-","3965K","-","-40°C ~ 150°C","70mW","-","Surface Mount","0402 (1005 Metric)"
https://www.vishay.com/docs/29003/ntcs0402e3t.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/2322%20615%200402%20pkg.jpg,BC2334TR-ND,NTCS0402E3333HMT,Vishay BC Components,THERMISTOR NTC 33KOHM 3670K 0402,0,0,"0.17306","0","10000","Tape & Reel (TR)","Automotive, AEC-Q200, NTCS0402E","Active","33k","±3%","±3%","-","-","-","3670K","-","-40°C ~ 150°C","70mW","-","Surface Mount","0402 (1005 Metric)"
https://www.vishay.com/docs/29003/ntcs0402e3t.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/2322%20615%200402%20pkg.jpg,BC2336TR-ND,NTCS0402E3473HXT,Vishay BC Components,THERMISTOR NTC 47KOHM 4075K 0402,0,0,"0.17306","0","10000","Tape & Reel (TR)","Automotive, AEC-Q200, NTCS0402E","Active","47k","±3%","±3%","-","-","-","4075K","-","-40°C ~ 150°C","70mW","-","Surface Mount","0402 (1005 Metric)"
https://www.vishay.com/docs/29003/ntcs0402e3t.pdf,//media.digikey.com/Renders/Vishay%20BC%20Renders/2322%20615%200402%20pkg.jpg,BC2338TR-ND,NTCS0402E3683HHT,Vishay BC Components,THERMISTOR NTC 68KOHM 3910K 0402,0,0,"0.17306","0","10000","Tape & Reel (TR)","Automotive, AEC-Q200, NTCS0402E","Active","68k","±3%","±3%","-","-","-","3910K","-","-40°C ~ 150°C","70mW","-","Surface Mount","0402 (1005 Metric)"
