Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance @ 25°C","Resistance Tolerance","Operating Temperature","Power - Max","Mounting Type","Package / Case","Supplier Device Package"
http://www.vishay.com/docs/33017/tfpt.pdf,//media.digikey.com/Renders/Vishay%20Dale%20Renders/TFPT%200805%20(2125metric).jpg,541-1172-1-ND,TFPT0805L1001FV,Vishay Dale,THERMISTOR PTC 1K OHM 1% 0805,5375,0,"2.05000","0","1","Cut Tape (CT)","TFPT","Active","1 kOhms","±1%","-55°C ~ 125°C","100mW","Surface Mount","0805 (2125 Metric)","0805"
http://www.vishay.com/docs/33017/tfpt.pdf,//media.digikey.com/Renders/Vishay%20Dale%20Renders/TFPT%200805%20(2125metric).jpg,541-1172-6-ND,TFPT0805L1001FV,Vishay Dale,THERMISTOR PTC 1K OHM 1% 0805,5375,0,"Digi-Reel","0","1","Digi-Reel®","TFPT","Active","1 kOhms","±1%","-55°C ~ 125°C","100mW","Surface Mount","0805 (2125 Metric)","0805"
http://www.vishay.com/docs/33017/tfpt.pdf,//media.digikey.com/renders/Vishay%20Dale%20Renders/TFPT%201206%20(3216metric).jpg,541-1189-2-ND,TFPT1206L1002FV,Vishay Dale,THERMISTOR PTC 10K OHM 1% 1206,19968,0,"0.75735","0","1000","Tape & Reel (TR)","TFPT","Active","10 kOhms","±1%","-55°C ~ 125°C","125mW","Surface Mount","1206 (3216 Metric)","1206"
http://www.vishay.com/docs/33017/tfpt.pdf,//media.digikey.com/renders/Vishay%20Dale%20Renders/TFPT%201206%20(3216metric).jpg,541-1189-1-ND,TFPT1206L1002FV,Vishay Dale,THERMISTOR PTC 10K OHM 1% 1206,19968,0,"1.87000","0","1","Cut Tape (CT)","TFPT","Active","10 kOhms","±1%","-55°C ~ 125°C","125mW","Surface Mount","1206 (3216 Metric)","1206"
http://www.vishay.com/docs/33017/tfpt.pdf,//media.digikey.com/renders/Vishay%20Dale%20Renders/TFPT%201206%20(3216metric).jpg,541-1189-6-ND,TFPT1206L1002FV,Vishay Dale,THERMISTOR PTC 10K OHM 1% 1206,19968,0,"Digi-Reel","0","1","Digi-Reel®","TFPT","Active","10 kOhms","±1%","-55°C ~ 125°C","125mW","Surface Mount","1206 (3216 Metric)","1206"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Motor_protection_M1100.pdf,//media.digikey.com/photos/Epcos%20Photos/B59100M1155A070.JPG,495-2618-ND,B59100M1155A070,TDK Electronics Inc.,THERMISTOR PTC 100 OHM RADIAL,13956,0,"4.85000","0","1","Bulk","B59100","Active","100 Ohms","-","90°C ~ 160°C","-","PCB, Through Hole","Radial","-"
//media.digikey.com/pdf/Data%20Sheets/Cantherm%20PDFs/STS1_Series.pdf,//media.digikey.com/Photos/Cantherm%20Photos/STS110003CHIP.JPG,317-1587-ND,STS110003CHIP,Cantherm,THERMISTOR PTC 1K OHM 3% AXIAL,907,0,"5.70000","0","1","Bulk","STS1","Active","-","±3%","-40°C ~ 170°C","10mW","Through Hole","Axial","-"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B59010D1135B040.pdf,-,495-75872-ND,B59010D1135B040,TDK Electronics Inc.,THERMISTOR PTC 150 OHM 30% CYLIN,3450,0,"11.06000","0","1","Bulk","-","Active","150 Ohms","±30%","-55°C ~ 100°C","-","Free Hanging","Cylindrical Probe Assembly","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftmp61,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4224506;DEC;2.jpg,296-53050-2-ND,TMP6131DECT,Texas Instruments,SENSOR PTC 10KOHM 1% X1SON,1500,0,"0.10560","0","250","Tape & Reel (TR)","Commercial","Active","10 kOhms","±1%","-40°C ~ 125°C (TA)","-","Surface Mount","0402 (1006 Metric)","X1SON"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftmp61,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4224506;DEC;2.jpg,296-53050-1-ND,TMP6131DECT,Texas Instruments,SENSOR PTC 10KOHM 1% X1SON,1715,3793,"0.24000","0","1","Cut Tape (CT)","Commercial","Active","10 kOhms","±1%","-40°C ~ 125°C (TA)","-","Surface Mount","0402 (1006 Metric)","X1SON"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftmp61,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4224506;DEC;2.jpg,296-53050-6-ND,TMP6131DECT,Texas Instruments,SENSOR PTC 10KOHM 1% X1SON,1715,3793,"Digi-Reel","0","1","Digi-Reel®","Commercial","Active","10 kOhms","±1%","-40°C ~ 125°C (TA)","-","Surface Mount","0402 (1006 Metric)","X1SON"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ptc/r90e.ashx?la=en,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-8500-2-ND,PRF18BC471QB5RB,Murata Electronics,THERMISTOR PTC 470 OHM 50% 0603,8000,0,"0.16575","0","4000","Tape & Reel (TR)","POSISTOR® PRF18/21","Active","470 Ohms","±50%","-20°C ~ 130°C","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ptc/r90e.ashx?la=en,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-8500-1-ND,PRF18BC471QB5RB,Murata Electronics,THERMISTOR PTC 470 OHM 50% 0603,8279,0,"0.48000","0","1","Cut Tape (CT)","POSISTOR® PRF18/21","Active","470 Ohms","±50%","-20°C ~ 130°C","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ptc/r90e.ashx?la=en,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-8500-6-ND,PRF18BC471QB5RB,Murata Electronics,THERMISTOR PTC 470 OHM 50% 0603,8279,0,"Digi-Reel","0","1","Digi-Reel®","POSISTOR® PRF18/21","Active","470 Ohms","±50%","-20°C ~ 130°C","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ptc/r90e.ashx?la=en,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-8498-2-ND,PRF18BA471QB5RB,Murata Electronics,THERMISTOR PTC 470 OHM 50% 0603,20000,0,"0.16809","0","4000","Tape & Reel (TR)","POSISTOR® PRF18/21","Active","470 Ohms","±50%","-40°C ~ 150°C","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ptc/r90e.ashx?la=en,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-8498-1-ND,PRF18BA471QB5RB,Murata Electronics,THERMISTOR PTC 470 OHM 50% 0603,20794,0,"0.49000","0","1","Cut Tape (CT)","POSISTOR® PRF18/21","Active","470 Ohms","±50%","-40°C ~ 150°C","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ptc/r90e.ashx?la=en,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-8498-6-ND,PRF18BA471QB5RB,Murata Electronics,THERMISTOR PTC 470 OHM 50% 0603,20794,0,"Digi-Reel","0","1","Digi-Reel®","POSISTOR® PRF18/21","Active","470 Ohms","±50%","-40°C ~ 150°C","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_SMD_chips_superior.pdf,//media.digikey.com/Renders/Epcos%20Renders/EIA-0603%20Pkg.jpg,495-4304-2-ND,B59641A0095A062,TDK Electronics Inc.,THERMISTOR PTC 470 OHM 50% 0603,20000,0,"0.17588","0","4000","Tape & Reel (TR)","Automotive, AEC-Q200, B59641","Active","470 Ohms","±50%","-40°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0603"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_SMD_chips_superior.pdf,//media.digikey.com/Renders/Epcos%20Renders/EIA-0603%20Pkg.jpg,495-4304-1-ND,B59641A0095A062,TDK Electronics Inc.,THERMISTOR PTC 470 OHM 50% 0603,24409,0,"0.52000","0","1","Cut Tape (CT)","Automotive, AEC-Q200, B59641","Active","470 Ohms","±50%","-40°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0603"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_SMD_chips_superior.pdf,//media.digikey.com/Renders/Epcos%20Renders/EIA-0603%20Pkg.jpg,495-4304-6-ND,B59641A0095A062,TDK Electronics Inc.,THERMISTOR PTC 470 OHM 50% 0603,24409,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q200, B59641","Active","470 Ohms","±50%","-40°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0603"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_SMD_chips_superior.pdf,//media.digikey.com/Renders/Epcos%20Renders/EIA-0603%20Pkg.jpg,495-4305-2-ND,B59641A0105A062,TDK Electronics Inc.,THERMISTOR PTC 470 OHM 50% 0603,12000,0,"0.17588","0","4000","Tape & Reel (TR)","Automotive, AEC-Q200, B59641","Active","470 Ohms","±50%","-40°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0603"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_SMD_chips_superior.pdf,//media.digikey.com/Renders/Epcos%20Renders/EIA-0603%20Pkg.jpg,495-4305-1-ND,B59641A0105A062,TDK Electronics Inc.,THERMISTOR PTC 470 OHM 50% 0603,14795,0,"0.52000","0","1","Cut Tape (CT)","Automotive, AEC-Q200, B59641","Active","470 Ohms","±50%","-40°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0603"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_SMD_chips_superior.pdf,//media.digikey.com/Renders/Epcos%20Renders/EIA-0603%20Pkg.jpg,495-4305-6-ND,B59641A0105A062,TDK Electronics Inc.,THERMISTOR PTC 470 OHM 50% 0603,14795,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q200, B59641","Active","470 Ohms","±50%","-40°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0603"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_SMD_chips_superior.pdf,//media.digikey.com/Renders/Epcos%20Renders/EIA-0603%20Pkg.jpg,495-4306-2-ND,B59641A0115A062,TDK Electronics Inc.,THERMISTOR PTC 470 OHM 50% 0603,12000,0,"0.17588","0","4000","Tape & Reel (TR)","Automotive, AEC-Q200, B59641","Active","470 Ohms","±50%","-40°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0603"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_SMD_chips_superior.pdf,//media.digikey.com/Renders/Epcos%20Renders/EIA-0603%20Pkg.jpg,495-4306-1-ND,B59641A0115A062,TDK Electronics Inc.,THERMISTOR PTC 470 OHM 50% 0603,13059,0,"0.52000","0","1","Cut Tape (CT)","Automotive, AEC-Q200, B59641","Active","470 Ohms","±50%","-40°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0603"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_SMD_chips_superior.pdf,//media.digikey.com/Renders/Epcos%20Renders/EIA-0603%20Pkg.jpg,495-4306-6-ND,B59641A0115A062,TDK Electronics Inc.,THERMISTOR PTC 470 OHM 50% 0603,13059,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q200, B59641","Active","470 Ohms","±50%","-40°C ~ 125°C","-","Surface Mount","0603 (1608 Metric)","0603"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ptc/r90e.ashx?la=en,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-8499-2-ND,PRF18BB471QB5RB,Murata Electronics,THERMISTOR PTC 470 OHM 50% 0603,36000,0,"0.18995","0","4000","Tape & Reel (TR)","POSISTOR® PRF18/21","Active","470 Ohms","±50%","-20°C ~ 140°C","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ptc/r90e.ashx?la=en,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-8499-1-ND,PRF18BB471QB5RB,Murata Electronics,THERMISTOR PTC 470 OHM 50% 0603,40067,0,"0.56000","0","1","Cut Tape (CT)","POSISTOR® PRF18/21","Active","470 Ohms","±50%","-20°C ~ 140°C","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/ptc/r90e.ashx?la=en,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-8499-6-ND,PRF18BB471QB5RB,Murata Electronics,THERMISTOR PTC 470 OHM 50% 0603,40067,0,"Digi-Reel","0","1","Digi-Reel®","POSISTOR® PRF18/21","Active","470 Ohms","±50%","-20°C ~ 140°C","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/SETP_Series_1.3.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_SETP0805-100-SE.jpg,F11702TR-ND,SETP0805-100-SE,Littelfuse Inc.,SENSOR PTC 12 OHM 0805,16000,0,"0.20625","0","4000","Tape & Reel (TR)","POLY-FUSE® setP™","Active","12 Ohms","-","-40°C ~ 85°C","600mW","Surface Mount","0805 (2012 Metric)","0805"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/SETP_Series_1.3.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_SETP0805-100-SE.jpg,F11702CT-ND,SETP0805-100-SE,Littelfuse Inc.,SENSOR PTC 12 OHM 0805,18667,0,"0.55000","0","1","Cut Tape (CT)","POLY-FUSE® setP™","Active","12 Ohms","-","-40°C ~ 85°C","600mW","Surface Mount","0805 (2012 Metric)","0805"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/SETP_Series_1.3.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_SETP0805-100-SE.jpg,F11702DKR-ND,SETP0805-100-SE,Littelfuse Inc.,SENSOR PTC 12 OHM 0805,18667,0,"Digi-Reel","0","1","Digi-Reel®","POLY-FUSE® setP™","Active","12 Ohms","-","-40°C ~ 85°C","600mW","Surface Mount","0805 (2012 Metric)","0805"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/r03e.ashx?la=en-us,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-16937-2-ND,PRF18BD471QS5RB,Murata Electronics,THERMISTOR PTC 470 OHM 50% 0603,4000,0,"0.27068","0","4000","Tape & Reel (TR)","POSISTOR® PRF18/21","Active","470 Ohms","±50%","-20°C ~ 120°C","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/r03e.ashx?la=en-us,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-16937-1-ND,PRF18BD471QS5RB,Murata Electronics,THERMISTOR PTC 470 OHM 50% 0603,5613,0,"0.79000","0","1","Cut Tape (CT)","POSISTOR® PRF18/21","Active","470 Ohms","±50%","-20°C ~ 120°C","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)"
https://www.murata.com/~/media/webrenewal/support/library/catalog/products/thermistor/r03e.ashx?la=en-us,//media.digikey.com/photos/Murata%20Photos/490-PTC%20RESET%200603%20SERIES.jpg,490-16937-6-ND,PRF18BD471QS5RB,Murata Electronics,THERMISTOR PTC 470 OHM 50% 0603,5613,0,"Digi-Reel","0","1","Digi-Reel®","POSISTOR® PRF18/21","Active","470 Ohms","±50%","-20°C ~ 120°C","-","Surface Mount","0603 (1608 Metric)","0603 (1608 Metric)"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_SMD_chips_standard.pdf,//media.digikey.com/Renders/Epcos%20Renders/0805%28EIA%29.jpg,495-2610-2-ND,B59701A0110A062,TDK Electronics Inc.,THERMISTOR PTC 680 OHM 50% 0805,4000,0,"0.38525","0","4000","Tape & Reel (TR)","B59701","Active","680 Ohms","±50%","-40°C ~ 125°C","-","Non-Standard, Leadless","0805 (2012 Metric)","0805"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_SMD_chips_standard.pdf,//media.digikey.com/Renders/Epcos%20Renders/0805%28EIA%29.jpg,495-2610-1-ND,B59701A0110A062,TDK Electronics Inc.,THERMISTOR PTC 680 OHM 50% 0805,4435,0,"1.05000","0","1","Cut Tape (CT)","B59701","Active","680 Ohms","±50%","-40°C ~ 125°C","-","Non-Standard, Leadless","0805 (2012 Metric)","0805"
https://www.tdk-electronics.tdk.com/inf/55/db/PTC/PTC_Sensors_SMD_chips_standard.pdf,//media.digikey.com/Renders/Epcos%20Renders/0805%28EIA%29.jpg,495-2610-6-ND,B59701A0110A062,TDK Electronics Inc.,THERMISTOR PTC 680 OHM 50% 0805,4435,0,"Digi-Reel","0","1","Digi-Reel®","B59701","Active","680 Ohms","±50%","-40°C ~ 125°C","-","Non-Standard, Leadless","0805 (2012 Metric)","0805"
http://www.vishay.com/docs/33017/tfpt.pdf,//media.digikey.com/Renders/Vishay%20Dale%20Renders/CRCW%200603%20%281608metric%29.jpg,541-3527-2-ND,TFPT0603L1001FM,Vishay Dale,THERMISTOR PTC 1K OHM 1% 0603,5000,0,"0.43350","0","5000","Tape & Reel (TR)","TFPT","Active","1 kOhms","±1%","-55°C ~ 125°C","75mW","Surface Mount","0603 (1608 Metric)","0603"
http://www.vishay.com/docs/33017/tfpt.pdf,//media.digikey.com/Renders/Vishay%20Dale%20Renders/CRCW%200603%20%281608metric%29.jpg,541-3527-1-ND,TFPT0603L1001FM,Vishay Dale,THERMISTOR PTC 1K OHM 1% 0603,6871,0,"1.32000","0","1","Cut Tape (CT)","TFPT","Active","1 kOhms","±1%","-55°C ~ 125°C","75mW","Surface Mount","0603 (1608 Metric)","0603"
http://www.vishay.com/docs/33017/tfpt.pdf,//media.digikey.com/Renders/Vishay%20Dale%20Renders/CRCW%200603%20%281608metric%29.jpg,541-3527-6-ND,TFPT0603L1001FM,Vishay Dale,THERMISTOR PTC 1K OHM 1% 0603,6871,0,"Digi-Reel","0","1","Digi-Reel®","TFPT","Active","1 kOhms","±1%","-55°C ~ 125°C","75mW","Surface Mount","0603 (1608 Metric)","0603"
https://www.nxp.com/docs/en/data-sheet/KTY82_SER.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-11219-2-ND,"KTY82/110,215",NXP USA Inc.,THERMISTOR PTC 1K OHM TO236AB,39000,0,"0.43872","0","3000","Tape & Reel (TR)","KTY82","Active","1 kOhms","-","-55°C ~ 150°C","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB (SOT23)"
https://www.nxp.com/docs/en/data-sheet/KTY82_SER.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-11219-1-ND,"KTY82/110,215",NXP USA Inc.,THERMISTOR PTC 1K OHM TO236AB,42562,0,"1.25000","0","1","Cut Tape (CT)","KTY82","Active","1 kOhms","-","-55°C ~ 150°C","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB (SOT23)"
https://www.nxp.com/docs/en/data-sheet/KTY82_SER.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-11219-6-ND,"KTY82/110,215",NXP USA Inc.,THERMISTOR PTC 1K OHM TO236AB,42562,0,"Digi-Reel","0","1","Digi-Reel®","KTY82","Active","1 kOhms","-","-55°C ~ 150°C","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB (SOT23)"
https://www.nxp.com/docs/en/data-sheet/KTY82_SER.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-11220-2-ND,"KTY82/210,215",NXP USA Inc.,THERMISTOR PTC 2K OHM TO236AB,18000,0,"0.49856","0","3000","Tape & Reel (TR)","KTY82","Active","2 kOhms","-","-55°C ~ 150°C","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB (SOT23)"
https://www.nxp.com/docs/en/data-sheet/KTY82_SER.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-11220-1-ND,"KTY82/210,215",NXP USA Inc.,THERMISTOR PTC 2K OHM TO236AB,21358,0,"1.42000","0","1","Cut Tape (CT)","KTY82","Active","2 kOhms","-","-55°C ~ 150°C","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB (SOT23)"
https://www.nxp.com/docs/en/data-sheet/KTY82_SER.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT23;ARL,ASL;3.jpg",568-11220-6-ND,"KTY82/210,215",NXP USA Inc.,THERMISTOR PTC 2K OHM TO236AB,21358,0,"Digi-Reel","0","1","Digi-Reel®","KTY82","Active","2 kOhms","-","-55°C ~ 150°C","-","Surface Mount","TO-236-3, SC-59, SOT-23-3","TO-236AB (SOT23)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773244&DocType=DS&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/LT73%20Series.jpg,A106101TR-ND,LT7339002A2K0JTE,TE Connectivity Passive Product,THERMISTOR PTC 2K OHM 5% 0805,12000,0,"0.66631","0","4000","Tape & Reel (TR)","Citec","Active","2 kOhms","±5%","-40°C ~ 125°C","100mW","Surface Mount","0805 (2012 Metric)","0805"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773244&DocType=DS&DocLang=English,//media.digikey.com/Renders/TE%20Connectivity/LT73%20Series.jpg,A106101CT-ND,LT7339002A2K0JTE,TE Connectivity Passive Product,THERMISTOR PTC 2K OHM 5% 0805,12193,0,"1.90000","0","1","Cut Tape (CT)","Citec","Active","2 kOhms","±5%","-40°C ~ 125°C","100mW","Surface Mount","0805 (2012 Metric)","0805"
